Datetime(UTC)	Event	Bracket	Round	Player1	Player2	Player1Score	Player2Score	Player1Chars	Player2Chars
2025-09-13 11:03:17 UTC	UFA 2025	Pools	Losers Round 5	392721	358846	2	0	N/A	N/A
2025-09-13 11:02:24 UTC	UFA 2025	Pools	Winners Semi-Final	349616	135910	2	0	N/A	N/A
2025-09-13 11:02:20 UTC	UFA 2025	Pools	Losers Round 4	433734	4399291	2	0	N/A	N/A
2025-09-13 11:01:37 UTC	UFA 2025	Pools	Losers Round 3	3475357	910808	2	1	E. Honda	Kimberly
2025-09-13 11:01:32 UTC	UFA 2025	Pools	Winners Semi-Final	547837	3581483	2	0	N/A	N/A
2025-09-13 10:59:47 UTC	UFA 2025	Pools	Losers Round 4	390352	1270287	2	1	N/A	N/A
2025-09-13 10:59:04 UTC	UFA 2025	Pools	Losers Round 4	4332082	3562746	2	1	N/A	N/A
2025-09-13 10:58:23 UTC	UFA 2025	Pools	Losers Round 4	4132494	861717	2	0	N/A	N/A
2025-09-13 10:57:29 UTC	UFA 2025	Pools	Losers Round 2	373640	3633613	2	0	Ken	JP
2025-09-13 10:57:28 UTC	UFA 2025	Pools	Losers Round 4	392721	3680521	2	0	N/A	N/A
2025-09-13 10:57:23 UTC	UFA 2025	Pools	Losers Round 2	4537119	1193582	2	0	N/A	N/A
2025-09-13 10:56:36 UTC	UFA 2025	Pools	Losers Round 2	680072	342336	2	0	M. Bison	Akuma
2025-09-13 10:55:33 UTC	UFA 2025	Pools	Losers Round 3	4901093	4546207	2	1	N/A	N/A
2025-09-13 10:55:16 UTC	UFA 2025	Pools	Losers Round 4	515017	1655716	2	0	N/A	N/A
2025-09-13 10:55:13 UTC	UFA 2025	Pools	Losers Round 4	323511	559963	2	0	N/A	N/A
2025-09-13 10:54:52 UTC	UFA 2025	Pools	Losers Round 4	358846	695513	2	0	N/A	N/A
2025-09-13 10:54:37 UTC	UFA 2025	Pools	Winners Quarter-Final	360353	174929	2	0	Ken	Jamie, Sagat
2025-09-13 10:53:58 UTC	UFA 2025	Pools	Losers Round 3	433734	3487353	2	0	N/A	N/A
2025-09-13 10:53:35 UTC	UFA 2025	Pools	Winners Quarter-Final	394851	693147	2	0	N/A	N/A
2025-09-13 10:53:28 UTC	UFA 2025	Pools	Losers Round 4	704675	2138515	2	0	N/A	N/A
2025-09-13 10:52:05 UTC	UFA 2025	Pools	Losers Round 3	3006590	1063421	2	1	N/A	N/A
2025-09-13 10:50:23 UTC	UFA 2025	Pools	Losers Round 3	390352	663672	2	0	N/A	N/A
2025-09-13 10:49:54 UTC	UFA 2025	Pools	Losers Round 3	515017	4267104	2	0	N/A	N/A
2025-09-13 10:49:49 UTC	UFA 2025	Pools	Losers Round 3	559963	3237099	2	1	N/A	N/A
2025-09-13 10:48:50 UTC	UFA 2025	Pools	Winners Quarter-Final	237340	3475357	2	0	Cammy	E. Honda
2025-09-13 10:48:23 UTC	UFA 2025	Pools	Losers Round 2	910808	4778774	2	0	Kimberly	Zangief
2025-09-13 10:48:01 UTC	UFA 2025	Pools	Winners Quarter-Final	2441054	4332082	2	1	N/A	N/A
2025-09-13 10:47:33 UTC	UFA 2025	Pools	Losers Round 3	695513	2975284	2	0	N/A	N/A
2025-09-13 10:47:29 UTC	UFA 2025	Pools	Losers Round 2	1902433	698597	2	0	M. Bison	JP
2025-09-13 10:47:25 UTC	UFA 2025	Pools	Losers Round 2	433734	1077841	2	0	N/A	N/A
2025-09-13 10:46:52 UTC	UFA 2025	Pools	Losers Round 1	3633613	468825	2	0	JP	Ryu
2025-09-13 10:46:25 UTC	UFA 2025	Pools	Winners Quarter-Final	240230	3564308	2	0	N/A	N/A
2025-09-13 10:45:58 UTC	UFA 2025	Pools	Winners Quarter-Final	368377	1270287	2	0	N/A	N/A
2025-09-13 10:45:51 UTC	UFA 2025	Pools	Losers Round 1	342336	173506	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-09-13 10:45:49 UTC	UFA 2025	Pools	Losers Round 3	2138515	251230	2	0	N/A	N/A
2025-09-13 10:45:12 UTC	UFA 2025	Pools	Winners Quarter-Final	1286590	1800901	2	0	A.K.I.	Cammy
2025-09-13 10:44:35 UTC	UFA 2025	Pools	Winners Quarter-Final	214100	3992153	2	0	Terry	Akuma
2025-09-13 10:44:13 UTC	UFA 2025	Pools	Losers Round 3	3680521	1511391	2	0	N/A	N/A
2025-09-13 10:43:58 UTC	UFA 2025	Pools	Losers Round 3	861717	4012725	2	1	N/A	N/A
2025-09-13 10:43:45 UTC	UFA 2025	Pools	Winners Quarter-Final	547837	704675	2	0	N/A	N/A
2025-09-13 10:43:29 UTC	UFA 2025	Pools	Losers Round 1	680072	1316217	2	1	Blanka, Dee Jay	Ken
2025-09-13 10:42:09 UTC	UFA 2025	Pools	Losers Round 3	3562746	780559	2	1	N/A	N/A
2025-09-13 10:41:28 UTC	UFA 2025	Pools	Losers Round 1	4778774	1036498	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-09-13 10:40:40 UTC	UFA 2025	Pools	Losers Round 2	390352	1027730	2	0	N/A	N/A
2025-09-13 10:40:31 UTC	UFA 2025	Pools	Losers Round 2	4546207	4339932	2	0	N/A	N/A
2025-09-13 10:40:25 UTC	UFA 2025	Pools	Losers Round 2	515017	4931103	2	0	N/A	N/A
2025-09-13 10:39:14 UTC	UFA 2025	Pools	Winners Round 2	3475357	468825	2	0	E. Honda	Ryu
2025-09-13 10:38:51 UTC	UFA 2025	Pools	Losers Round 1	698597	1434124	2	0	JP	Cammy
2025-09-13 10:38:23 UTC	UFA 2025	Pools	Winners Quarter-Final	135910	358846	2	1	N/A	N/A
2025-09-13 10:38:19 UTC	UFA 2025	Pools	Losers Round 2	251230	4292803	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-09-13 10:38:00 UTC	UFA 2025	Pools	Losers Round 2	559963	4906328	2	0	N/A	N/A
2025-09-13 10:37:30 UTC	UFA 2025	Pools	Winners Round 2	360353	342336	2	0	N/A	N/A
2025-09-13 10:37:23 UTC	UFA 2025	Pools	Winners Quarter-Final	3285802	323511	2	0	N/A	N/A
2025-09-13 10:37:06 UTC	UFA 2025	Pools	Winners Quarter-Final	349616	392721	2	1	N/A	N/A
2025-09-13 10:36:57 UTC	UFA 2025	Pools	Losers Round 2	2138515	979385	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-09-13 10:36:11 UTC	UFA 2025	Pools	Winners Quarter-Final	512988	4070895	2	0	N/A	N/A
2025-09-13 10:35:53 UTC	UFA 2025	Pools	Winners Quarter-Final	3942450	1655716	2	0	N/A	N/A
2025-09-13 10:35:43 UTC	UFA 2025	Pools	Winners Quarter-Final	3581483	4132494	2	0	N/A	N/A
2025-09-13 10:35:36 UTC	UFA 2025	Pools	Losers Round 2	2975284	4725500	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-09-13 10:35:30 UTC	UFA 2025	Pools	Losers Round 2	3006590	244048	2	0	N/A	N/A
2025-09-13 10:35:14 UTC	UFA 2025	Pools	Losers Round 2	1511391	4140693	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-09-13 10:34:47 UTC	UFA 2025	Pools	Losers Round 1	1902433	3391825	2	0	M. Bison	Sagat
2025-09-13 10:34:37 UTC	UFA 2025	Pools	Losers Round 1	1027730	4928645	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-09-13 10:34:12 UTC	UFA 2025	Pools	Losers Round 2	4267104	2124652	2	1	N/A	N/A
2025-09-13 10:33:52 UTC	UFA 2025	Pools	Winners Round 2	1270287	4140693	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-09-13 10:33:27 UTC	UFA 2025	Pools	Winners Quarter-Final	141329	4399291	2	0	N/A	N/A
2025-09-13 10:33:13 UTC	UFA 2025	Pools	Losers Round 2	4901093	1007004	2	1	N/A	N/A
2025-09-13 10:33:06 UTC	UFA 2025	Pools	Winners Round 2	693147	433734	2	0	N/A	N/A
2025-09-13 10:32:58 UTC	UFA 2025	Pools	Losers Round 1	910808	2348712	2	0	Kimberly	Rashid
2025-09-13 10:32:53 UTC	UFA 2025	Pools	Losers Round 2	861717	4789858	2	0	N/A	N/A
2025-09-13 10:32:50 UTC	UFA 2025	Pools	Losers Round 2	3680521	2421758	2	0	N/A	N/A
2025-09-13 10:32:19 UTC	UFA 2025	Pools	Winners Round 2	2441054	2138515	2	0	N/A	N/A
2025-09-13 10:32:09 UTC	UFA 2025	Pools	Losers Round 2	663672	3238773	2	0	N/A	N/A
2025-09-13 10:31:59 UTC	UFA 2025	Pools	Winners Round 2	3564308	2975284	2	0	N/A	N/A
2025-09-13 10:31:49 UTC	UFA 2025	Pools	Losers Round 2	695513	4550906	2	0	N/A	N/A
2025-09-13 10:31:45 UTC	UFA 2025	Pools	Winners Round 1	468825	1434124	2	0	Ryu	Cammy
2025-09-13 10:31:43 UTC	UFA 2025	Pools	Losers Round 1	4931103	3494173	2	1	N/A	N/A
2025-09-13 10:31:25 UTC	UFA 2025	Pools	Losers Round 2	3237099	679310	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-09-13 10:31:13 UTC	UFA 2025	Pools	Losers Round 1	3237099	1405913	2	0	N/A	N/A
2025-09-13 10:31:09 UTC	UFA 2025	Pools	Losers Round 2	3562746	1837722	W	L	N/A	N/A
2025-09-13 10:30:52 UTC	UFA 2025	Pools	Losers Round 2	3487353	3953075	2	0	N/A	N/A
2025-09-13 10:30:13 UTC	UFA 2025	Pools	Losers Round 1	373640	2671818	2	0	Ken	Kimberly
2025-09-13 10:29:49 UTC	UFA 2025	Pools	Winners Round 2	1286590	4778774	2	0	A.K.I.	Zangief
2025-09-13 10:29:12 UTC	UFA 2025	Pools	Losers Round 2	2235200	2435668	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-09-13 10:28:50 UTC	UFA 2025	Pools	Winners Round 2	4132494	4906328	2	0	N/A	N/A
2025-09-13 10:28:39 UTC	UFA 2025	Pools	Losers Round 2	780559	1630838	2	1	N/A	N/A
2025-09-13 10:27:29 UTC	UFA 2025	Pools	Winners Round 2	3992153	1902433	2	1	Akuma	M. Bison
2025-09-13 10:26:25 UTC	UFA 2025	Pools	Winners Round 2	3942450	1193582	2	0	N/A	N/A
2025-09-13 10:26:19 UTC	UFA 2025	Pools	Winners Round 2	1800901	2348712	2	1	Cammy	Rashid
2025-09-13 10:26:14 UTC	UFA 2025	Pools	Winners Round 2	4332082	251230	2	0	N/A	N/A
2025-09-13 10:26:08 UTC	UFA 2025	Pools	Losers Round 2	1063421	4734578	2	0	N/A	N/A
2025-09-13 10:25:55 UTC	UFA 2025	Pools	Winners Round 2	4399291	244048	2	0	N/A	N/A
2025-09-13 10:25:13 UTC	UFA 2025	Pools	Winners Round 2	323511	861717	2	0	N/A	N/A
2025-09-13 10:25:05 UTC	UFA 2025	Pools	Winners Round 2	349616	390352	2	0	N/A	N/A
2025-09-13 10:25:02 UTC	UFA 2025	Pools	Winners Round 2	214100	698597	2	1	Terry	JP
2025-09-13 10:24:41 UTC	UFA 2025	Pools	Losers Round 2	4012725	3671770	2	0	N/A	N/A
2025-09-13 10:24:20 UTC	UFA 2025	Pools	Winners Round 2	512988	515017	2	0	N/A	N/A
2025-09-13 10:23:36 UTC	UFA 2025	Pools	Winners Round 1	3564308	1027730	2	0	N/A	N/A
2025-09-13 10:23:29 UTC	UFA 2025	Pools	Winners Round 2	394851	3487353	2	0	N/A	N/A
2025-09-13 10:22:59 UTC	UFA 2025	Pools	Winners Round 1	433734	4537119	2	1	N/A	N/A
2025-09-13 10:21:56 UTC	UFA 2025	Pools	Winners Round 2	1655716	2435668	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-09-13 10:21:40 UTC	UFA 2025	Pools	Winners Round 2	174929	680072	2	0	Sagat	M. Bison
2025-09-13 10:21:39 UTC	UFA 2025	Pools	Winners Round 2	4070895	4267104	2	1	N/A	N/A
2025-09-13 10:21:19 UTC	UFA 2025	Pools	Winners Round 2	368377	3680521	2	1	N/A	N/A
2025-09-13 10:20:59 UTC	UFA 2025	Pools	Winners Round 2	704675	1630838	2	0	N/A	N/A
2025-09-13 10:20:41 UTC	UFA 2025	Pools	Winners Round 2	3581483	679310	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-09-13 10:20:13 UTC	UFA 2025	Pools	Winners Round 2	237340	2671818	2	0	Cammy	Kimberly
2025-09-13 10:19:58 UTC	UFA 2025	Pools	Winners Round 1	4906328	979385	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-09-13 10:19:45 UTC	UFA 2025	Pools	Winners Round 2	135910	1007004	2	0	N/A	N/A
2025-09-13 10:19:35 UTC	UFA 2025	Pools	Winners Round 1	679310	4292803	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-09-13 10:19:18 UTC	UFA 2025	Pools	Winners Round 1	1193582	1077841	2	0	N/A	N/A
2025-09-13 10:19:17 UTC	UFA 2025	Pools	Winners Round 1	4778774	173506	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-09-13 10:18:49 UTC	UFA 2025	Pools	Winners Round 1	342336	1036498	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-09-13 10:18:21 UTC	UFA 2025	Pools	Winners Round 2	358846	4546207	2	0	N/A	N/A
2025-09-13 10:18:08 UTC	UFA 2025	Pools	Winners Round 2	141329	1063421	2	0	N/A	N/A
2025-09-13 10:18:02 UTC	UFA 2025	Pools	Winners Round 2	547837	3562746	2	0	N/A	N/A
2025-09-13 10:17:57 UTC	UFA 2025	Pools	Winners Round 2	3285802	4012725	2	0	N/A	N/A
2025-09-13 10:17:29 UTC	UFA 2025	Pools	Winners Round 1	244048	3494173	2	1	N/A	N/A
2025-09-13 10:16:48 UTC	UFA 2025	Pools	Winners Round 2	392721	663672	2	0	N/A	N/A
2025-09-13 10:16:14 UTC	UFA 2025	Pools	Winners Round 2	240230	695513	2	0	N/A	N/A
2025-09-13 10:15:18 UTC	UFA 2025	Pools	Winners Round 1	1630838	3671770	2	0	N/A	N/A
2025-09-13 10:15:03 UTC	UFA 2025	Pools	Winners Round 1	515017	3006590	2	0	N/A	N/A
2025-09-13 10:14:40 UTC	UFA 2025	Pools	Winners Round 1	390352	4725500	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-09-13 10:14:23 UTC	UFA 2025	Pools	Winners Round 1	2975284	4928645	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-09-13 10:14:13 UTC	UFA 2025	Pools	Winners Round 1	861717	1837722	W	L	N/A	N/A
2025-09-13 10:14:08 UTC	UFA 2025	Pools	Winners Round 1	3992153	373640	2	1	Akuma	Ken
2025-09-13 10:13:28 UTC	UFA 2025	Pools	Winners Round 1	3487353	2235200	2	0	N/A	N/A
2025-09-13 10:13:13 UTC	UFA 2025	Pools	Winners Round 1	1655716	3953075	2	0	N/A	N/A
2025-09-13 10:13:05 UTC	UFA 2025	Pools	Winners Round 1	1270287	4901093	2	1	N/A	N/A
2025-09-13 10:12:34 UTC	UFA 2025	Pools	Winners Round 1	4267104	4734578	2	0	N/A	N/A
2025-09-13 10:12:24 UTC	UFA 2025	Pools	Winners Round 1	3680521	4339932	2	1	N/A	N/A
2025-09-13 10:12:03 UTC	UFA 2025	Pools	Winners Round 1	251230	3237099	2	0	N/A	N/A
2025-09-13 10:11:53 UTC	UFA 2025	Pools	Winners Round 1	680072	910808	2	0	Blanka	Kimberly
2025-09-13 10:11:26 UTC	UFA 2025	Pools	Winners Round 1	4546207	2421758	2	0	N/A	N/A
2025-09-13 10:11:26 UTC	UFA 2025	Pools	Winners Round 1	4012725	780559	2	0	N/A	N/A
2025-09-13 10:11:06 UTC	UFA 2025	Pools	Winners Round 1	1063421	2124652	2	0	N/A	N/A
2025-09-13 10:11:05 UTC	UFA 2025	Pools	Winners Round 1	698597	3633613	2	0	JP	JP
2025-09-13 10:10:40 UTC	UFA 2025	Pools	Winners Round 1	2671818	3391825	2	0	Kimberly	Sagat
2025-09-13 10:10:27 UTC	UFA 2025	Pools	Winners Round 1	4332082	1405913	2	0	N/A	N/A
2025-09-13 10:10:18 UTC	UFA 2025	Pools	Winners Round 1	2138515	559963	2	0	N/A	N/A
2025-09-13 10:09:41 UTC	UFA 2025	Pools	Winners Round 1	4399291	4931103	2	0	N/A	N/A
2025-09-13 10:09:10 UTC	UFA 2025	Pools	Winners Round 1	2348712	1316217	2	0	Rashid	Ken
2025-09-13 10:09:00 UTC	UFA 2025	Pools	Winners Round 1	1007004	1511391	2	0	N/A	N/A
2025-09-13 10:08:43 UTC	UFA 2025	Pools	Winners Final	3310490	314715	2	0	N/A	N/A
2025-09-13 10:08:36 UTC	UFA 2025	Pools	Winners Round 1	663672	4550906	2	0	N/A	N/A
2025-09-13 10:08:10 UTC	UFA 2025	Pools	Winners Round 1	3562746	4789858	2	0	N/A	N/A
2025-09-13 10:05:31 UTC	UFA 2025	Pools	Winners Round 1	695513	3238773	2	0	N/A	N/A
2025-09-13 10:05:11 UTC	UFA 2025	Pools	Winners Final	3705249	2360463	2	0	N/A	N/A
2025-09-13 10:01:21 UTC	UFA 2025	Pools	Winners Final	3757151	3302352	2	0	N/A	N/A
2025-09-13 09:58:05 UTC	UFA 2025	Pools	Losers Semi-Final	4295277	1340131	2	1	N/A	N/A
2025-09-13 09:57:36 UTC	UFA 2025	Pools	Losers Semi-Final	669621	2243649	2	1	N/A	N/A
2025-09-13 09:52:21 UTC	UFA 2025	Pools	Winners Final	401790	1455289	2	1	N/A	N/A
2025-09-13 09:52:12 UTC	UFA 2025	Pools	Losers Semi-Final	1940083	2847775	2	1	N/A	N/A
2025-09-13 09:50:52 UTC	UFA 2025	Pools	Losers Semi-Final	3640543	1436915	2	0	N/A	N/A
2025-09-13 09:48:01 UTC	UFA 2025	Pools	Losers Quarter-Final	2243649	949264	2	0	N/A	N/A
2025-09-13 09:44:09 UTC	UFA 2025	Pools	Losers Quarter-Final	4295277	4358241	2	1	N/A	N/A
2025-09-13 09:42:45 UTC	UFA 2025	Pools	Losers Quarter-Final	1436915	1231457	2	0	N/A	N/A
2025-09-13 09:40:16 UTC	UFA 2025	Pools	Losers Quarter-Final	669621	988150	2	0	N/A	N/A
2025-09-13 09:35:28 UTC	UFA 2025	Pools	Losers Round 5	2243649	661056	2	1	N/A	N/A
2025-09-13 09:34:11 UTC	UFA 2025	Pools	Losers Round 5	1231457	1964248	2	0	N/A	N/A
2025-09-13 09:33:47 UTC	UFA 2025	Pools	Losers Quarter-Final	1340131	3601387	2	0	N/A	N/A
2025-09-13 09:32:53 UTC	UFA 2025	Pools	Losers Quarter-Final	1940083	1802628	2	1	N/A	N/A
2025-09-13 09:32:21 UTC	UFA 2025	Pools	Losers Quarter-Final	2847775	131806	2	1	N/A	N/A
2025-09-13 09:30:39 UTC	UFA 2025	Pools	Winners Semi-Final	1455289	669621	2	0	N/A	N/A
2025-09-13 09:30:04 UTC	UFA 2025	Pools	Losers Round 4	4358241	3926522	2	0	N/A	N/A
2025-09-13 09:28:25 UTC	UFA 2025	Pools	Losers Quarter-Final	3640543	3770133	2	1	N/A	N/A
2025-09-13 09:27:30 UTC	UFA 2025	Pools	Losers Round 5	988150	3589689	2	0	N/A	N/A
2025-09-13 09:24:32 UTC	UFA 2025	Pools	Losers Round 4	1964248	3114588	2	0	N/A	N/A
2025-09-13 09:23:47 UTC	UFA 2025	Pools	Losers Round 4	3601387	3487397	2	0	N/A	N/A
2025-09-13 09:21:58 UTC	UFA 2025	Pools	Winners Semi-Final	3757151	1436915	2	0	N/A	N/A
2025-09-13 09:21:49 UTC	UFA 2025	Pools	Losers Round 5	2847775	2970094	2	0	N/A	N/A
2025-09-13 09:21:06 UTC	UFA 2025	Pools	Winners Semi-Final	3705249	4295277	2	1	N/A	N/A
2025-09-13 09:20:34 UTC	UFA 2025	Pools	Losers Round 5	1802628	1002045	2	1	N/A	N/A
2025-09-13 09:20:30 UTC	UFA 2025	Pools	Losers Round 3	4358241	942977	2	0	N/A	N/A
2025-09-13 09:20:07 UTC	UFA 2025	Pools	Losers Round 4	661056	243386	2	0	N/A	N/A
2025-09-13 09:19:51 UTC	UFA 2025	Pools	Losers Round 4	3589689	1222237	W	L	N/A	N/A
2025-09-13 09:18:27 UTC	UFA 2025	Pools	Winners Semi-Final	401790	949264	2	0	N/A	N/A
2025-09-13 09:17:57 UTC	UFA 2025	Pools	Losers Round 5	3770133	3759959	2	0	N/A	N/A
2025-09-13 09:17:53 UTC	UFA 2025	Pools	Winners Semi-Final	2360463	1340131	2	0	N/A	N/A
2025-09-13 09:17:07 UTC	UFA 2025	Pools	Winners Semi-Final	3302352	3640543	2	1	N/A	N/A
2025-09-13 09:17:00 UTC	UFA 2025	Pools	Winners Semi-Final	3310490	131806	2	0	N/A	N/A
2025-09-13 09:16:32 UTC	UFA 2025	Pools	Losers Round 3	3601387	3417237	2	0	N/A	N/A
2025-09-13 09:15:18 UTC	UFA 2025	Pools	Losers Round 3	1964248	2138138	2	0	N/A	N/A
2025-09-13 09:14:26 UTC	UFA 2025	Pools	Winners Semi-Final	314715	1940083	2	0	N/A	N/A
2025-09-13 09:13:40 UTC	UFA 2025	Pools	Losers Round 3	243386	870929	2	1	N/A	N/A
2025-09-13 09:10:55 UTC	UFA 2025	Pools	Winners Quarter-Final	401790	3589689	2	0	N/A	N/A
2025-09-13 09:10:18 UTC	UFA 2025	Pools	Losers Round 4	1802628	4271567	2	0	N/A	N/A
2025-09-13 09:10:07 UTC	UFA 2025	Pools	Losers Round 4	3770133	1089603	2	0	N/A	N/A
2025-09-13 09:09:41 UTC	UFA 2025	Pools	Losers Round 4	1231457	3615132	2	0	N/A	N/A
2025-09-13 09:08:21 UTC	UFA 2025	Pools	Losers Round 3	3487397	978721	2	1	N/A	N/A
2025-09-13 09:06:45 UTC	UFA 2025	Pools	Losers Round 4	988150	4733960	2	0	N/A	N/A
2025-09-13 09:05:33 UTC	UFA 2025	Pools	Losers Round 2	4358241	4194563	2	0	N/A	N/A
2025-09-13 09:05:32 UTC	UFA 2025	Pools	Losers Round 4	2243649	4513551	2	0	N/A	N/A
2025-09-13 09:05:18 UTC	UFA 2025	Pools	Losers Round 4	2847775	862132	2	0	N/A	N/A
2025-09-13 09:04:22 UTC	UFA 2025	Pools	Losers Round 4	1002045	3760301	2	1	N/A	N/A
2025-09-13 09:02:48 UTC	UFA 2025	Pools	Losers Round 4	2970094	3055366	2	0	N/A	N/A
2025-09-13 09:02:33 UTC	UFA 2025	Pools	Losers Round 2	870929	3257091	2	0	N/A	N/A
2025-09-13 09:01:03 UTC	UFA 2025	Pools	Losers Round 3	4271567	1856829	2	0	N/A	N/A
2025-09-13 09:00:40 UTC	UFA 2025	Pools	Losers Round 4	3759959	678097	2	0	N/A	N/A
2025-09-13 09:00:34 UTC	UFA 2025	Pools	Winners Quarter-Final	3705249	3417237	2	0	N/A	N/A
2025-09-13 08:59:45 UTC	UFA 2025	Pools	Losers Round 3	2243649	4629137	2	0	N/A	N/A
2025-09-13 08:59:39 UTC	UFA 2025	Pools	Losers Round 3	3615132	845607	2	0	N/A	N/A
2025-09-13 08:59:12 UTC	UFA 2025	Pools	Losers Round 3	1222237	2880026	W	L	N/A	N/A
2025-09-13 08:59:01 UTC	UFA 2025	Pools	Losers Round 1	4358241	4844095	2	1	N/A	N/A
2025-09-13 08:58:43 UTC	UFA 2025	Pools	Losers Round 2	243386	3914192	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-09-13 08:58:25 UTC	UFA 2025	Pools	Losers Round 3	3770133	3137739	2	1	N/A	N/A
2025-09-13 08:58:12 UTC	UFA 2025	Pools	Losers Round 3	862132	3900893	2	0	N/A	N/A
2025-09-13 08:57:11 UTC	UFA 2025	Pools	Losers Round 3	988150	2054867	2	0	N/A	N/A
2025-09-13 08:56:41 UTC	UFA 2025	Pools	Losers Round 2	3601387	3565785	2	0	N/A	N/A
2025-09-13 08:56:30 UTC	UFA 2025	Pools	Losers Round 3	3760301	3596199	2	0	N/A	N/A
2025-09-13 08:56:14 UTC	UFA 2025	Pools	Losers Round 2	1964248	1566587	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-09-13 08:56:13 UTC	UFA 2025	Pools	Winners Quarter-Final	2360463	942977	2	0	N/A	N/A
2025-09-13 08:55:11 UTC	UFA 2025	Pools	Winners Quarter-Final	1455289	4513551	2	0	N/A	N/A
2025-09-13 08:54:40 UTC	UFA 2025	Pools	Winners Round 2	401790	870929	2	0	N/A	N/A
2025-09-13 08:54:26 UTC	UFA 2025	Pools	Winners Quarter-Final	1940083	2847775	2	0	N/A	N/A
2025-09-13 08:54:23 UTC	UFA 2025	Pools	Winners Quarter-Final	1436915	1089603	2	0	N/A	N/A
2025-09-13 08:54:08 UTC	UFA 2025	Pools	Winners Quarter-Final	949264	4733960	2	0	N/A	N/A
2025-09-13 08:53:38 UTC	UFA 2025	Pools	Losers Round 3	2970094	847992	2	0	N/A	N/A
2025-09-13 08:53:35 UTC	UFA 2025	Pools	Losers Round 2	3487397	2117568	2	0	N/A	N/A
2025-09-13 08:53:22 UTC	UFA 2025	Pools	Winners Quarter-Final	3640543	3114588	2	1	N/A	N/A
2025-09-13 08:53:13 UTC	UFA 2025	Pools	Winners Quarter-Final	314715	3055366	2	0	N/A	N/A
2025-09-13 08:52:58 UTC	UFA 2025	Pools	Losers Round 3	3926522	606247	2	0	N/A	N/A
2025-09-13 08:52:39 UTC	UFA 2025	Pools	Winners Quarter-Final	3302352	1231457	2	1	N/A	N/A
2025-09-13 08:52:12 UTC	UFA 2025	Pools	Winners Quarter-Final	3310490	1802628	2	0	N/A	N/A
2025-09-13 08:52:02 UTC	UFA 2025	Pools	Losers Round 3	678097	4325308	2	1	N/A	N/A
2025-09-13 08:51:59 UTC	UFA 2025	Pools	Losers Round 2	2243649	2379598	2	0	N/A	N/A
2025-09-13 08:51:56 UTC	UFA 2025	Pools	Winners Quarter-Final	131806	1002045	2	0	N/A	N/A
2025-09-13 08:51:38 UTC	UFA 2025	Pools	Winners Quarter-Final	4295277	978721	2	0	N/A	N/A
2025-09-13 08:51:11 UTC	UFA 2025	Pools	Losers Round 2	2054867	4285026	2	1	N/A	N/A
2025-09-13 08:50:53 UTC	UFA 2025	Pools	Losers Round 2	845607	3926212	2	1	N/A	N/A
2025-09-13 08:50:18 UTC	UFA 2025	Pools	Winners Quarter-Final	669621	661056	2	0	N/A	N/A
2025-09-13 08:49:40 UTC	UFA 2025	Pools	Losers Round 1	3601387	2125013	2	0	N/A	N/A
2025-09-13 08:49:37 UTC	UFA 2025	Pools	Losers Round 1	3565785	2488778	2	1	N/A	N/A
2025-09-13 08:49:21 UTC	UFA 2025	Pools	Winners Quarter-Final	3757151	3759959	2	0	N/A	N/A
2025-09-13 08:48:26 UTC	UFA 2025	Pools	Winners Round 2	3705249	4358241	2	1	N/A	N/A
2025-09-13 08:48:18 UTC	UFA 2025	Pools	Losers Round 2	3760301	4378493	2	1	N/A	N/A
2025-09-13 08:47:49 UTC	UFA 2025	Pools	Losers Round 1	3257091	4549590	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-09-13 08:47:37 UTC	UFA 2025	Pools	Losers Round 2	3770133	4845228	2	0	N/A	N/A
2025-09-13 08:47:28 UTC	UFA 2025	Pools	Losers Round 2	2880026	2375655	2	0	N/A	N/A
2025-09-13 08:47:23 UTC	UFA 2025	Pools	Losers Round 2	2970094	1125543	2	1	N/A	N/A
2025-09-13 08:45:32 UTC	UFA 2025	Pools	Losers Round 2	862132	3627782	2	1	N/A	N/A
2025-09-13 08:45:01 UTC	UFA 2025	Pools	Losers Round 2	3615132	3615891	2	1	N/A	N/A
