id	entrant1Id	entrant2Id	entrant1Name	entrant2Name	entrant1Score	entrant2Score	completed	winnerId	loserId	winnerName	loserName	fullRoundText	bracketName	bracketId	entrant1playerId	entrant1playerTag	entrant1entrantId	entrant2playerId	entrant2playerTag	entrant2entrantId	bracketOrder	roundOrder
63572439	13189929	13003814	Wimp Lo	Raxx	-1	-1	True	13003814	13189929	Raxx	Wimp Lo	Losers Round 1	Round 2 Pools	2151324	47009	Wimp Lo	13189929	1111137	Raxx	13003814	2	6
63572440	12527354	12567489	RedDevil05	Osorro	-1	-1	True	12527354	12567489	RedDevil05	Osorro	Losers Round 1	Round 2 Pools	2151324	2143685	RedDevil05	12527354	1882633	Osorro	12567489	2	6
63572441	12423432	12848288	RIFC | MrBGuy	LaSombra	-1	-1	True	12848288	12423432	LaSombra	RIFC | MrBGuy	Losers Round 1	Round 2 Pools	2151324	1699030	MrBGuy	12423432	177849	LaSombra	12848288	2	6
63572442	12757977	13633765	EagleRare	Menerla	-1	-1	True	12757977	13633765	EagleRare	Menerla	Losers Round 1	Round 2 Pools	2151324	652970	EagleRare	12757977	2118668	Menerla	13633765	2	6
63572443	12794764	13193230	FSO | Xai	Neilunik	-1	-1	True	13193230	12794764	Neilunik	FSO | Xai	Losers Round 2	Round 2 Pools	2151324	1692997	Xai	12794764	2324643	Neilunik	13193230	2	7
63572444	12424471	13457760	ETR	JVSTN	-1	-1	True	12424471	13457760	ETR	JVSTN	Losers Round 2	Round 2 Pools	2151324	992436	ETR	12424471	148643	JVSTN	13457760	2	7
63572445	13003814	12527354	Raxx	RedDevil05	-1	-1	True	13003814	12527354	Raxx	RedDevil05	Losers Round 2	Round 2 Pools	2151324	1111137	Raxx	13003814	2143685	RedDevil05	12527354	2	7
63572446	12848288	12757977	LaSombra	EagleRare	0	2	True	12757977	12848288	EagleRare	LaSombra	Losers Round 2	Round 2 Pools	2151324	177849	LaSombra	12848288	652970	EagleRare	12757977	2	7
63572447	13521513	13193230	Qeuw	Neilunik	2	0	True	13521513	13193230	Qeuw	Neilunik	Losers Round 3	Round 2 Pools	2151324	149529	Qeuw	13521513	2324643	Neilunik	13193230	2	8
63572448	12593385	12424471	Akbros | itssodarkoutside	ETR	2	0	True	12593385	12424471	Akbros | itssodarkoutside	ETR	Losers Round 3	Round 2 Pools	2151324	1901855	itssodarkoutside	12593385	992436	ETR	12424471	2	8
63572449	13547574	13003814	Gorrila-San	Raxx	1	2	True	13003814	13547574	Raxx	Gorrila-San	Losers Round 3	Round 2 Pools	2151324	260984	Krash	13547574	1111137	Raxx	13003814	2	8
63572450	13527463	12757977	Seo	EagleRare	2	0	True	13527463	12757977	Seo	EagleRare	Losers Round 3	Round 2 Pools	2151324	557282	Seo	13527463	652970	EagleRare	12757977	2	8
63572451	13521513	12593385	Qeuw	Akbros | itssodarkoutside	2	1	True	13521513	12593385	Qeuw	Akbros | itssodarkoutside	Losers Round 4	Round 2 Pools	2151324	149529	Qeuw	13521513	1901855	itssodarkoutside	12593385	2	9
63572452	13003814	13527463	Raxx	Seo	0	2	True	13527463	13003814	Seo	Raxx	Losers Round 4	Round 2 Pools	2151324	1111137	Raxx	13003814	557282	Seo	13527463	2	9
63573872	12550134	12970272	HDG | Younghou	Shinjoni	2	0	True	12550134	12970272	HDG | Younghou	Shinjoni	Winners Quarter-Final	Round 2 Pools	2151325	358468	Younghou	12550134	2805889	Shinjoni	12970272	2	3
63573873	12944115	13583714	Uriel Velorio	treemang	-1	-1	True	12944115	13583714	Uriel Velorio	treemang	Winners Quarter-Final	Round 2 Pools	2151325	529496	Uriel Velorio	12944115	1019371	treemang	13583714	2	3
63573874	13302631	13120508	Headache 318	ELECTRIBE	0	2	True	13120508	13302631	ELECTRIBE	Headache 318	Winners Quarter-Final	Round 2 Pools	2151325	800184	Headache 318	13302631	354184	ELECTRIBE	13120508	2	3
63573875	13485684	12796538	Victrix | | Momochi	200yen	2	0	True	13485684	12796538	Victrix | | Momochi	200yen	Winners Quarter-Final	Round 2 Pools	2151325	277358	Momochi	13485684	2986571	200yen	12796538	2	3
63573876	12550134	12944115	HDG | Younghou	Uriel Velorio	0	2	True	12944115	12550134	Uriel Velorio	HDG | Younghou	Winners Semi-Final	Round 2 Pools	2151325	358468	Younghou	12550134	529496	Uriel Velorio	12944115	2	4
63573877	13120508	13485684	ELECTRIBE	Victrix | | Momochi	1	2	True	13485684	13120508	Victrix | | Momochi	ELECTRIBE	Winners Semi-Final	Round 2 Pools	2151325	354184	ELECTRIBE	13120508	277358	Momochi	13485684	2	4
63573921	12509568	12481017	HDG | Atma_	Vento	2	0	True	12509568	12481017	HDG | Atma_	Vento	Losers Round 1	Round 2 Pools	2151325	2001756	Atma_	12509568	455642	Vento	12481017	2	6
63573922	12629233	13477473	Chromo	InIt2WynneIt	2	1	True	12629233	13477473	Chromo	InIt2WynneIt	Losers Round 1	Round 2 Pools	2151325	2130043	Chromo	12629233	260407	InIt2WynneIt	13477473	2	6
63573923	13743551	12427511	NFINITE | Shinblade	AgentFFF	2	0	True	13743551	12427511	NFINITE | Shinblade	AgentFFF	Losers Round 1	Round 2 Pools	2151325	148831	Shinblade	13743551	331221	AgentFFF	12427511	2	6
63573924	12844129	13633694	ylemons	Giyu_PC	-1	-1	True	13633694	12844129	Giyu_PC	ylemons	Losers Round 1	Round 2 Pools	2151325	3366890	ylemons	12844129	2281116	Giyu_PC	13633694	2	6
63573925	12556908	12849265	BUCKLER | Neckeserr	TEAMLAGO | Kenshin	-1	-1	True	12556908	12849265	BUCKLER | Neckeserr	TEAMLAGO | Kenshin	Losers Round 1	Round 2 Pools	2151325	277389	Neckeserr	12556908	158747	Kenshin	12849265	2	6
63573926	12848130	13690109	Quail	CC3	-1	-1	True	12848130	13690109	Quail	CC3	Losers Round 1	Round 2 Pools	2151325	4164	Quail	12848130	2667033	CC3	13690109	2	6
63573927	12848581	12667315	Jav1ts	TA-Styles | ThatMan	-1	-1	True	12848581	12667315	Jav1ts	TA-Styles | ThatMan	Losers Round 1	Round 2 Pools	2151325	156623	Jav1ts	12848581	1511073	TA-Styles | ThatMan	12667315	2	6
63573928	13627087	13515762	Exprov	kepler	-1	-1	True	13515762	13627087	kepler	Exprov	Losers Round 1	Round 2 Pools	2151325	3512971	Exprov	13627087	2209027	kepler	13515762	2	6
63573929	12509568	12629233	HDG | Atma_	Chromo	2	0	True	12509568	12629233	HDG | Atma_	Chromo	Losers Round 2	Round 2 Pools	2151325	2001756	Atma_	12509568	2130043	Chromo	12629233	2	7
63573930	13743551	13633694	NFINITE | Shinblade	Giyu_PC	-1	-1	True	13633694	13743551	Giyu_PC	NFINITE | Shinblade	Losers Round 2	Round 2 Pools	2151325	148831	Shinblade	13743551	2281116	Giyu_PC	13633694	2	7
63573931	12556908	12848130	BUCKLER | Neckeserr	Quail	-1	-1	True	12556908	12848130	BUCKLER | Neckeserr	Quail	Losers Round 2	Round 2 Pools	2151325	277389	Neckeserr	12556908	4164	Quail	12848130	2	7
63573932	12848581	13515762	Jav1ts	kepler	-1	-1	True	13515762	12848581	kepler	Jav1ts	Losers Round 2	Round 2 Pools	2151325	156623	Jav1ts	12848581	2209027	kepler	13515762	2	7
63573933	13583714	12509568	treemang	HDG | Atma_	0	2	True	12509568	13583714	HDG | Atma_	treemang	Losers Round 3	Round 2 Pools	2151325	1019371	treemang	13583714	2001756	Atma_	12509568	2	8
63573934	12970272	13633694	Shinjoni	Giyu_PC	0	2	True	13633694	12970272	Giyu_PC	Shinjoni	Losers Round 3	Round 2 Pools	2151325	2805889	Shinjoni	12970272	2281116	Giyu_PC	13633694	2	8
63573935	12796538	12556908	200yen	BUCKLER | Neckeserr	1	2	True	12556908	12796538	BUCKLER | Neckeserr	200yen	Losers Round 3	Round 2 Pools	2151325	2986571	200yen	12796538	277389	Neckeserr	12556908	2	8
63573936	13302631	13515762	Headache 318	kepler	0	2	True	13515762	13302631	kepler	Headache 318	Losers Round 3	Round 2 Pools	2151325	800184	Headache 318	13302631	2209027	kepler	13515762	2	8
63573937	12509568	13633694	HDG | Atma_	Giyu_PC	2	0	True	12509568	13633694	HDG | Atma_	Giyu_PC	Losers Round 4	Round 2 Pools	2151325	2001756	Atma_	12509568	2281116	Giyu_PC	13633694	2	9
63573938	12556908	13515762	BUCKLER | Neckeserr	kepler	0	2	True	13515762	12556908	kepler	BUCKLER | Neckeserr	Losers Round 4	Round 2 Pools	2151325	277389	Neckeserr	12556908	2209027	kepler	13515762	2	9
63571832	12423743	13451246	FLY | Punk	LLLightning	-1	-1	True	12423743	13451246	FLY | Punk	LLLightning	Winners Quarter-Final	Round 2 Pools	2151326	240230	Punk	12423743	148933	LLLightning	13451246	2	3
63571833	12548163	13548761	Viscant	algozaru	-1	-1	True	12548163	13548761	Viscant	algozaru	Winners Quarter-Final	Round 2 Pools	2151326	340006	Viscant	12548163	3295257	algozaru	13548761	2	3
63571834	12762741	12583823	PortaJon	Moe	-1	-1	True	12583823	12762741	Moe	PortaJon	Winners Quarter-Final	Round 2 Pools	2151326	184798	PortaJon	12762741	1162969	Moe	12583823	2	3
63571835	13485372	12425408	Onuki	RL/WD | EGHCO	-1	-1	True	13485372	12425408	Onuki	RL/WD | EGHCO	Winners Quarter-Final	Round 2 Pools	2151326	138926	Onuki	13485372	821069	EGHCO	12425408	2	3
63571836	12423743	12548163	FLY | Punk	Viscant	-1	-1	True	12423743	12548163	FLY | Punk	Viscant	Winners Semi-Final	Round 2 Pools	2151326	240230	Punk	12423743	340006	Viscant	12548163	2	4
63571837	12583823	13485372	Moe	Onuki	-1	-1	True	13485372	12583823	Onuki	Moe	Winners Semi-Final	Round 2 Pools	2151326	1162969	Moe	12583823	138926	Onuki	13485372	2	4
63571881	12841650	13419967	CyberCity | Satchmo	RD | Son of Rufus	-1	-1	True	13419967	12841650	RD | Son of Rufus	CyberCity | Satchmo	Losers Round 1	Round 2 Pools	2151326	929322	Satchmo	12841650	1875582	Son of Rufus	13419967	2	6
63571882	13459520	12906375	Negaman	BigDaddyChina	-1	-1	True	13459520	12906375	Negaman	BigDaddyChina	Losers Round 1	Round 2 Pools	2151326	137376	Negaman	13459520	3371942	BigDaddyChina	12906375	2	6
63571883	12422753	13626998	AndIHaveaBeard	Sleepz	-1	-1	True	13626998	12422753	Sleepz	AndIHaveaBeard	Losers Round 1	Round 2 Pools	2151326	2764465	AndIHaveaBeard	12422753	471298	Sleepz	13626998	2	6
63571884	12501739	13637066	Redo	こく兄	-1	-1	True	13637066	12501739	こく兄	Redo	Losers Round 1	Round 2 Pools	2151326	864472	Redo	12501739	2605147	こく兄	13637066	2	6
63571885	13508942	13615198	FORT | Cless	Chrispy	-1	-1	True	13508942	13615198	FORT | Cless	Chrispy	Losers Round 1	Round 2 Pools	2151326	63099	Cless	13508942	3391652	Chrispy	13615198	2	6
63571886	13337246	13518812	Paradox	PAR | Rotendo	-1	-1	True	13337246	13518812	Paradox	PAR | Rotendo	Losers Round 1	Round 2 Pools	2151326	770344	Paradox	13337246	147864	Rotendo	13518812	2	6
63571887	13046010	13506976	[P2] | Baka	STB | Jinxd4Ev3r	-1	-1	True	13046010	13506976	[P2] | Baka	STB | Jinxd4Ev3r	Losers Round 1	Round 2 Pools	2151326	358976	Baka	13046010	405353	Jinxd4Ev3r	13506976	2	6
63571888	12698624	12437738	PotemkinBusTours	Metamucil | binh	-1	-1	True	12698624	12437738	PotemkinBusTours	Metamucil | binh	Losers Round 1	Round 2 Pools	2151326	765926	PotemkinBusTours	12698624	2728035	binh	12437738	2	6
63571889	13419967	13459520	RD | Son of Rufus	Negaman	-1	-1	True	13419967	13459520	RD | Son of Rufus	Negaman	Losers Round 2	Round 2 Pools	2151326	1875582	Son of Rufus	13419967	137376	Negaman	13459520	2	7
63571890	13626998	13637066	Sleepz	こく兄	-1	-1	True	13637066	13626998	こく兄	Sleepz	Losers Round 2	Round 2 Pools	2151326	471298	Sleepz	13626998	2605147	こく兄	13637066	2	7
63571891	13508942	13337246	FORT | Cless	Paradox	-1	-1	True	13508942	13337246	FORT | Cless	Paradox	Losers Round 2	Round 2 Pools	2151326	63099	Cless	13508942	770344	Paradox	13337246	2	7
63571892	13046010	12698624	[P2] | Baka	PotemkinBusTours	-1	-1	True	13046010	12698624	[P2] | Baka	PotemkinBusTours	Losers Round 2	Round 2 Pools	2151326	358976	Baka	13046010	765926	PotemkinBusTours	12698624	2	7
63571893	13548761	13419967	algozaru	RD | Son of Rufus	-1	-1	True	13548761	13419967	algozaru	RD | Son of Rufus	Losers Round 3	Round 2 Pools	2151326	3295257	algozaru	13548761	1875582	Son of Rufus	13419967	2	8
63571894	13451246	13637066	LLLightning	こく兄	-1	-1	True	13637066	13451246	こく兄	LLLightning	Losers Round 3	Round 2 Pools	2151326	148933	LLLightning	13451246	2605147	こく兄	13637066	2	8
63571895	12425408	13508942	RL/WD | EGHCO	FORT | Cless	-1	-1	True	12425408	13508942	RL/WD | EGHCO	FORT | Cless	Losers Round 3	Round 2 Pools	2151326	821069	EGHCO	12425408	63099	Cless	13508942	2	8
63571896	12762741	13046010	PortaJon	[P2] | Baka	-1	-1	True	12762741	13046010	PortaJon	[P2] | Baka	Losers Round 3	Round 2 Pools	2151326	184798	PortaJon	12762741	358976	Baka	13046010	2	8
63571897	13548761	13637066	algozaru	こく兄	-1	-1	True	13548761	13637066	algozaru	こく兄	Losers Round 4	Round 2 Pools	2151326	3295257	algozaru	13548761	2605147	こく兄	13637066	2	9
63571898	12425408	12762741	RL/WD | EGHCO	PortaJon	0	2	True	12762741	12425408	PortaJon	RL/WD | EGHCO	Losers Round 4	Round 2 Pools	2151326	821069	EGHCO	12425408	184798	PortaJon	12762741	2	9
63564495	13436884	12848214	NASR | Big Bird	広島TEAM iXA | GOUDA	2	0	True	13436884	12848214	NASR | Big Bird	広島TEAM iXA | GOUDA	Winners Quarter-Final	Round 2 Pools	2151327	379268	Big Bird	13436884	663533	GOUDA	12848214	2	3
63564496	13587264	13566624	Gate	HAM | Andy	0	2	True	13566624	13587264	HAM | Andy	Gate	Winners Quarter-Final	Round 2 Pools	2151327	3479374	Gate	13587264	156993	Andy	13566624	2	3
63564497	12726586	13644716	xstetra	TatsuShoryu	1	2	True	13644716	12726586	TatsuShoryu	xstetra	Winners Quarter-Final	Round 2 Pools	2151327	3342475	xstetra	12726586	3478813	TatsuShoryu	13644716	2	3
63564498	13525327	12848956	Samurai	Aaron	2	0	True	13525327	12848956	Samurai	Aaron	Winners Quarter-Final	Round 2 Pools	2151327	140787	Samurai	13525327	2972893	Aaron	12848956	2	3
63564499	13436884	13566624	NASR | Big Bird	HAM | Andy	0	2	True	13566624	13436884	HAM | Andy	NASR | Big Bird	Winners Semi-Final	Round 2 Pools	2151327	379268	Big Bird	13436884	156993	Andy	13566624	2	4
63564500	13644716	13525327	TatsuShoryu	Samurai	0	2	True	13525327	13644716	Samurai	TatsuShoryu	Winners Semi-Final	Round 2 Pools	2151327	3478813	TatsuShoryu	13644716	140787	Samurai	13525327	2	4
63564544	13629744	13166416	GeoCommander	PYORO | Energy	-1	-1	True	13166416	13629744	PYORO | Energy	GeoCommander	Losers Round 1	Round 2 Pools	2151327	1699877	GeoCommander	13629744	1614920	Energy	13166416	2	6
63564545	12726923	12423639	AWard	Musa-Keita	-1	-1	True	12423639	12726923	Musa-Keita	AWard	Losers Round 1	Round 2 Pools	2151327	887581	AWard	12726923	616921	Musa-Keita	12423639	2	6
63564546	13547814	13617840	UMEZONO	BOZO | onethreefour	-1	-1	True	13547814	13617840	UMEZONO	BOZO | onethreefour	Losers Round 1	Round 2 Pools	2151327	336999	UMEZONO	13547814	254142	onethreefour	13617840	2	6
63564547	12457812	12958729	Grimbus	Toxi_CoffeeTok | ToxiiCoffee	-1	-1	True	12457812	12958729	Grimbus	Toxi_CoffeeTok | ToxiiCoffee	Losers Round 1	Round 2 Pools	2151327	2665036	Grimbus	12457812	3380216	ToxiiCoffee	12958729	2	6
63564548	13618509	12470934	NGamer3k	La Revolution	-1	-1	True	13618509	12470934	NGamer3k	La Revolution	Losers Round 1	Round 2 Pools	2151327	174967	NGamer3k	13618509	245333	La Revolution	12470934	2	6
63564549	13580162	12849285	ChurroEmiliano	ZiggyPC	1	2	True	12849285	13580162	ZiggyPC	ChurroEmiliano	Losers Round 1	Round 2 Pools	2151327	67041	ChurroEmiliano	13580162	2696507	ZiggyPC	12849285	2	6
63564550	13059484	12767697	CacoBro	BigHyung	-1	-1	True	12767697	13059484	BigHyung	CacoBro	Losers Round 1	Round 2 Pools	2151327	3410144	CacoBro	13059484	58560	BigHyung	12767697	2	6
63564551	12855225	13620777	Enli	Sorrow	-1	-1	True	13620777	12855225	Sorrow	Enli	Losers Round 1	Round 2 Pools	2151327	2365355	Enli	12855225	576351	Sorrow	13620777	2	6
63564552	13166416	12423639	PYORO | Energy	Musa-Keita	2	1	True	13166416	12423639	PYORO | Energy	Musa-Keita	Losers Round 2	Round 2 Pools	2151327	1614920	Energy	13166416	616921	Musa-Keita	12423639	2	7
63564553	13547814	12457812	UMEZONO	Grimbus	2	0	True	13547814	12457812	UMEZONO	Grimbus	Losers Round 2	Round 2 Pools	2151327	336999	UMEZONO	13547814	2665036	Grimbus	12457812	2	7
63564554	13618509	12849285	NGamer3k	ZiggyPC	2	1	True	13618509	12849285	NGamer3k	ZiggyPC	Losers Round 2	Round 2 Pools	2151327	174967	NGamer3k	13618509	2696507	ZiggyPC	12849285	2	7
63564555	12767697	13620777	BigHyung	Sorrow	2	0	True	12767697	13620777	BigHyung	Sorrow	Losers Round 2	Round 2 Pools	2151327	58560	BigHyung	12767697	576351	Sorrow	13620777	2	7
63564556	13587264	13166416	Gate	PYORO | Energy	1	2	True	13166416	13587264	PYORO | Energy	Gate	Losers Round 3	Round 2 Pools	2151327	3479374	Gate	13587264	1614920	Energy	13166416	2	8
63564557	12848214	13547814	広島TEAM iXA | GOUDA	UMEZONO	2	0	True	12848214	13547814	広島TEAM iXA | GOUDA	UMEZONO	Losers Round 3	Round 2 Pools	2151327	663533	GOUDA	12848214	336999	UMEZONO	13547814	2	8
63564558	12848956	13618509	Aaron	NGamer3k	0	2	True	13618509	12848956	NGamer3k	Aaron	Losers Round 3	Round 2 Pools	2151327	2972893	Aaron	12848956	174967	NGamer3k	13618509	2	8
63564559	12726586	12767697	xstetra	BigHyung	0	2	True	12767697	12726586	BigHyung	xstetra	Losers Round 3	Round 2 Pools	2151327	3342475	xstetra	12726586	58560	BigHyung	12767697	2	8
63564560	13166416	12848214	PYORO | Energy	広島TEAM iXA | GOUDA	0	2	True	12848214	13166416	広島TEAM iXA | GOUDA	PYORO | Energy	Losers Round 4	Round 2 Pools	2151327	1614920	Energy	13166416	663533	GOUDA	12848214	2	9
63564561	13618509	12767697	NGamer3k	BigHyung	2	0	True	13618509	12767697	NGamer3k	BigHyung	Losers Round 4	Round 2 Pools	2151327	174967	NGamer3k	13618509	58560	BigHyung	12767697	2	9
63569007	12429586	12849310	Alex Smith	DS | Babushas	0	2	True	12849310	12429586	DS | Babushas	Alex Smith	Winners Quarter-Final	Round 2 Pools	2151328	137291	Alex Smith	12429586	149240	Babushas	12849310	2	3
63569008	12469296	12433927	Panther | A F0xy Grampa	TNS | DEMON	2	0	True	12469296	12433927	Panther | A F0xy Grampa	TNS | DEMON	Winners Quarter-Final	Round 2 Pools	2151328	260279	A F0xy Grampa	12469296	66937	DEMON	12433927	2	3
63569009	13644933	13096856	Red Rooster | Olivo	Hyziant	2	1	True	13644933	13096856	Red Rooster | Olivo	Hyziant	Winners Quarter-Final	Round 2 Pools	2151328	179243	Olivo	13644933	2370810	Hyziant	13096856	2	3
63569010	13615548	13636583	HitBox | Kawano	xNightMareEffecT	2	0	True	13615548	13636583	HitBox | Kawano	xNightMareEffecT	Winners Quarter-Final	Round 2 Pools	2151328	1154814	Kawano	13615548	399229	xNightMareEffecT	13636583	2	3
63569011	12849310	12469296	DS | Babushas	Panther | A F0xy Grampa	2	0	True	12849310	12469296	DS | Babushas	Panther | A F0xy Grampa	Winners Semi-Final	Round 2 Pools	2151328	149240	Babushas	12849310	260279	A F0xy Grampa	12469296	2	4
63569012	13644933	13615548	Red Rooster | Olivo	HitBox | Kawano	0	2	True	13615548	13644933	HitBox | Kawano	Red Rooster | Olivo	Winners Semi-Final	Round 2 Pools	2151328	179243	Olivo	13644933	1154814	Kawano	13615548	2	4
63569056	12810043	12760450	2Shirts	MADHouse | Michaelangelo	0	2	True	12760450	12810043	MADHouse | Michaelangelo	2Shirts	Losers Round 1	Round 2 Pools	2151328	3359884	2Shirts	12810043	226572	Michaelangelo	12760450	2	6
63569057	12578066	12538013	Aaron M	Tiggy	2	0	True	12578066	12538013	Aaron M	Tiggy	Losers Round 1	Round 2 Pools	2151328	3006933	Aaron M	12578066	1035233	Tiggy	12538013	2	6
63569058	13358293	13520570	COVNT | Bip	CHANEL	2	1	True	13358293	13520570	COVNT | Bip	CHANEL	Losers Round 1	Round 2 Pools	2151328	60446	Bip	13358293	528981	CHANEL	13520570	2	6
63569059	12821018	13487081	SCMike	Trix	0	2	True	13487081	12821018	Trix	SCMike	Losers Round 1	Round 2 Pools	2151328	580500	SCMike	12821018	3489445	Trix	13487081	2	6
63569060	13569598	12563531	Sheldon	Storm Eagle	0	2	True	12563531	13569598	Storm Eagle	Sheldon	Losers Round 1	Round 2 Pools	2151328	175354	Sheldon	13569598	653609	Storm Eagle	12563531	2	6
63569061	13637311	12986253	NS | | Zykles	$camChowder	2	0	True	13637311	12986253	NS | | Zykles	$camChowder	Losers Round 1	Round 2 Pools	2151328	1988145	Zykles	13637311	285906	$camChowder	12986253	2	6
63569062	13333489	12841155	GC | ChapoJR	Cynestra	2	1	True	13333489	12841155	GC | ChapoJR	Cynestra	Losers Round 1	Round 2 Pools	2151328	2672865	ChapoJR	13333489	673726	Cynestra	12841155	2	6
63569063	12653235	13535438	TheXButton	PFGG | BOOM DIVORCED	0	2	True	13535438	12653235	PFGG | BOOM DIVORCED	TheXButton	Losers Round 1	Round 2 Pools	2151328	413580	TheXButton	12653235	347833	JONATHAN DONUTS	13535438	2	6
63569064	12760450	12578066	MADHouse | Michaelangelo	Aaron M	1	2	True	12578066	12760450	Aaron M	MADHouse | Michaelangelo	Losers Round 2	Round 2 Pools	2151328	226572	Michaelangelo	12760450	3006933	Aaron M	12578066	2	7
63569065	13358293	13487081	COVNT | Bip	Trix	2	0	True	13358293	13487081	COVNT | Bip	Trix	Losers Round 2	Round 2 Pools	2151328	60446	Bip	13358293	3489445	Trix	13487081	2	7
63569066	12563531	13637311	Storm Eagle	NS | | Zykles	1	2	True	13637311	12563531	NS | | Zykles	Storm Eagle	Losers Round 2	Round 2 Pools	2151328	653609	Storm Eagle	12563531	1988145	Zykles	13637311	2	7
63569067	13333489	13535438	GC | ChapoJR	PFGG | BOOM DIVORCED	0	2	True	13535438	13333489	PFGG | BOOM DIVORCED	GC | ChapoJR	Losers Round 2	Round 2 Pools	2151328	2672865	ChapoJR	13333489	347833	JONATHAN DONUTS	13535438	2	7
63569068	12433927	12578066	TNS | DEMON	Aaron M	1	2	True	12578066	12433927	Aaron M	TNS | DEMON	Losers Round 3	Round 2 Pools	2151328	66937	DEMON	12433927	3006933	Aaron M	12578066	2	8
63569069	12429586	13358293	Alex Smith	COVNT | Bip	0	2	True	13358293	12429586	COVNT | Bip	Alex Smith	Losers Round 3	Round 2 Pools	2151328	137291	Alex Smith	12429586	60446	Bip	13358293	2	8
63569070	13636583	13637311	xNightMareEffecT	NS | | Zykles	0	2	True	13637311	13636583	NS | | Zykles	xNightMareEffecT	Losers Round 3	Round 2 Pools	2151328	399229	xNightMareEffecT	13636583	1988145	Zykles	13637311	2	8
63569071	13096856	13535438	Hyziant	PFGG | BOOM DIVORCED	0	2	True	13535438	13096856	PFGG | BOOM DIVORCED	Hyziant	Losers Round 3	Round 2 Pools	2151328	2370810	Hyziant	13096856	347833	JONATHAN DONUTS	13535438	2	8
63569072	12578066	13358293	Aaron M	COVNT | Bip	2	1	True	12578066	13358293	Aaron M	COVNT | Bip	Losers Round 4	Round 2 Pools	2151328	3006933	Aaron M	12578066	60446	Bip	13358293	2	9
63569073	13637311	13535438	NS | | Zykles	PFGG | BOOM DIVORCED	2	1	True	13637311	13535438	NS | | Zykles	PFGG | BOOM DIVORCED	Losers Round 4	Round 2 Pools	2151328	1988145	Zykles	13637311	347833	JONATHAN DONUTS	13535438	2	9
63567878	12855036	13354800	Liquid | Riddles	Rodge	2	0	True	12855036	13354800	Liquid | Riddles	Rodge	Winners Quarter-Final	Round 2 Pools	2151329	160464	Riddles	12855036	58966	Rodge	13354800	2	3
63567879	13467890	12837460	Brook | ZJZ	Dinotail	1	2	True	12837460	13467890	Dinotail	Brook | ZJZ	Winners Quarter-Final	Round 2 Pools	2151329	405400	ZJZ	13467890	211856	dinotail	12837460	2	3
63567880	13636555	12836141	#BLM DF | Teiga	PXLN | Farenheit	2	0	True	13636555	12836141	#BLM DF | Teiga	PXLN | Farenheit	Winners Quarter-Final	Round 2 Pools	2151329	178256	Teiga	13636555	258437	Farenheit	12836141	2	3
63567881	13198894	13629685	FluxWaveZ	DJ_iPad | A_Rival	2	0	True	13198894	13629685	FluxWaveZ	DJ_iPad | A_Rival	Winners Quarter-Final	Round 2 Pools	2151329	213705	FluxWaveZ	13198894	1343601	A_Rival	13629685	2	3
63567882	12855036	12837460	Liquid | Riddles	Dinotail	2	1	True	12855036	12837460	Liquid | Riddles	Dinotail	Winners Semi-Final	Round 2 Pools	2151329	160464	Riddles	12855036	211856	dinotail	12837460	2	4
63567883	13636555	13198894	#BLM DF | Teiga	FluxWaveZ	0	2	True	13198894	13636555	FluxWaveZ	#BLM DF | Teiga	Winners Semi-Final	Round 2 Pools	2151329	178256	Teiga	13636555	213705	FluxWaveZ	13198894	2	4
63567927	12423238	12423697	OlCrunchy	Igotdembombs	0	2	True	12423697	12423238	Igotdembombs	OlCrunchy	Losers Round 1	Round 2 Pools	2151329	714167	OlCrunchy	12423238	156764	Igotdembombs	12423697	2	6
63567928	13615873	12921297	PlantainPapi	B.A.M	-1	-1	True	13615873	12921297	PlantainPapi	B.A.M	Losers Round 1	Round 2 Pools	2151329	2818884	PlantainPapi	13615873	1239589	B.A.M	12921297	2	6
63567929	13452478	12698351	BluePhoenixTeam | Zen Katsuragi	DF | Grr	0	2	True	12698351	13452478	DF | Grr	BluePhoenixTeam | Zen Katsuragi	Losers Round 1	Round 2 Pools	2151329	182218	Zen Katsuragi	13452478	245963	Grr	12698351	2	6
63567930	12445148	13635918	DAZZ	Skadoodley	0	2	True	13635918	12445148	Skadoodley	DAZZ	Losers Round 1	Round 2 Pools	2151329	351014	DAZZ	12445148	225472	Skadoodley	13635918	2	6
63567931	12770092	13645766	TricksterPriest	Dylnyan	0	-1	True	12770092	13645766	TricksterPriest	Dylnyan	Losers Round 1	Round 2 Pools	2151329	2213791	TricksterPriest	12770092	742338	Dylnyan	13645766	2	6
63567932	12817100	13575848	Bullish	SSC | Sendo	0	2	True	13575848	12817100	SSC | Sendo	Bullish	Losers Round 1	Round 2 Pools	2151329	1882155	Bullish	12817100	395791	Sendo	13575848	2	6
63567933	12841344	13532183	ClubMMC	Deso	0	2	True	13532183	12841344	Deso	ClubMMC	Losers Round 1	Round 2 Pools	2151329	2349708	ClubMMC	12841344	2912648	Deso	13532183	2	6
63567934	13546330	13229991	GN_FLASHY	viet1001	0	2	True	13229991	13546330	viet1001	GN_FLASHY	Losers Round 1	Round 2 Pools	2151329	312424	GN_FLASHY	13546330	2891818	viet1001	13229991	2	6
