playerId	playerTag	last_game_date	latest_rating	best_rating	worst_rating	diff_rating	rank	diff_rank	updated	win_rate	game_n	win_n	lose_n
67844	LUEshi	2023-08-06	1523	1523	1500	23	891	-890	True	0.6	5.0	3.0	2.0
70213	ogyawn	2023-08-06	1523	1523	1500	23	891	-890	True	0.7142857142857143	7.0	5.0	2.0
155969	iDrop	2023-08-06	1523	1523	1500	23	891	-890	True	0.7142857142857143	7.0	5.0	2.0
175321	DG AL	2023-08-06	1523	1523	1500	23	891	-890	True	0.6666666666666666	6.0	4.0	2.0
349664	Ayooo It's D	2023-08-06	1523	1523	1500	23	891	-890	True	0.6666666666666666	6.0	4.0	2.0
3496063	Kouga	2023-08-06	1523	1523	1500	23	891	-890	True	0.6666666666666666	6.0	4.0	2.0
665640	Slick Tactics	2023-08-06	1523	1523	1500	23	891	-890	True	0.6666666666666666	6.0	4.0	2.0
866836	Fuuta	2023-08-06	1523	1523	1500	23	891	-890	True	0.7142857142857143	7.0	5.0	2.0
1117491	Kuma(FOM)	2023-08-06	1523	1523	1500	23	891	-890	True	0.6666666666666666	6.0	4.0	2.0
1423010	GoldenSeth	2023-08-06	1523	1523	1500	23	891	-890	True	0.6666666666666666	6.0	4.0	2.0
1666010	Noohy	2023-08-06	1523	1523	1500	23	891	-890	True	0.75	4.0	3.0	1.0
2892730	BoxingShrimp	2023-08-06	1523	1523	1500	23	891	-890	True	0.8	5.0	4.0	1.0
3280198	MomoMan	2023-08-06	1523	1523	1500	23	891	-890	True	0.8	5.0	4.0	1.0
3327469	The Wall	2023-08-06	1523	1523	1500	23	891	-890	True	0.6666666666666666	6.0	4.0	2.0
3401759	MarJeezy	2023-08-06	1523	1523	1500	23	891	-890	True	0.7142857142857143	7.0	5.0	2.0
3466505	Mortal	2023-08-06	1523	1523	1500	23	891	-890	True	0.6666666666666666	6.0	4.0	2.0
3233325	Troy	2023-08-06	1522	1522	1500	22	913	-912	True	0.6666666666666666	6.0	4.0	2.0
1008008	PRO7OTYPE	2023-08-06	1522	1522	1500	22	913	-912	True	0.6666666666666666	6.0	4.0	2.0
27288	Paz	2023-08-06	1522	1522	1500	22	913	-912	True	0.6	5.0	3.0	2.0
33312	Miguel69	2023-08-06	1522	1522	1500	22	913	-912	True	0.6666666666666666	6.0	4.0	2.0
259852	Mozart	2023-08-06	1522	1522	1500	22	913	-912	True	0.6	5.0	3.0	2.0
260630	Brass	2023-08-06	1522	1522	1500	22	913	-912	True	0.6666666666666666	6.0	4.0	2.0
261249	SMUG	2023-08-06	1522	1522	1500	22	913	-912	True	0.7142857142857143	7.0	5.0	2.0
285691	Gokimudo	2023-08-06	1522	1522	1500	22	913	-912	True	0.6	5.0	3.0	2.0
320393	Diar	2023-08-06	1522	1522	1500	22	913	-912	True	0.6666666666666666	6.0	4.0	2.0
337028	Layo	2023-08-06	1522	1522	1500	22	913	-912	True	0.6666666666666666	6.0	4.0	2.0
357430	Sai	2023-08-06	1522	1522	1500	22	913	-912	True	0.6666666666666666	6.0	4.0	2.0
393815	WillyWTF	2023-08-06	1522	1522	1500	22	913	-912	True	0.6666666666666666	6.0	4.0	2.0
395931	Lord_float	2023-08-06	1522	1522	1500	22	913	-912	True	0.7142857142857143	7.0	5.0	2.0
496323	Stealthy	2023-08-06	1522	1522	1500	22	913	-912	True	0.6666666666666666	6.0	4.0	2.0
549413	Lunchbox	2023-08-06	1522	1522	1500	22	913	-912	True	0.6	5.0	3.0	2.0
561808	Zeke	2023-08-06	1522	1522	1500	22	913	-912	True	0.6666666666666666	6.0	4.0	2.0
583701	Wu Tang Dan	2023-08-06	1522	1522	1500	22	913	-912	True	0.6666666666666666	6.0	4.0	2.0
738719	ATK	2023-08-06	1522	1522	1500	22	913	-912	True	0.75	4.0	3.0	1.0
878462	ChrisViperZ	2023-08-06	1522	1522	1500	22	913	-912	True	0.6666666666666666	6.0	4.0	2.0
3280161	Vanntage	2023-08-06	1522	1522	1500	22	913	-912	True	0.75	4.0	3.0	1.0
1106317	Papetplate	2023-08-06	1522	1522	1500	22	913	-912	True	0.6666666666666666	6.0	4.0	2.0
1242845	DialecticB	2023-08-06	1522	1522	1500	22	913	-912	True	0.75	4.0	3.0	1.0
1299817	Maxpowers	2023-08-06	1522	1522	1500	22	913	-912	True	0.75	4.0	3.0	1.0
1902433	Jhin	2023-08-06	1522	1522	1500	22	913	-912	True	0.7142857142857143	7.0	5.0	2.0
2448965	seu lin	2023-08-06	1522	1522	1500	22	913	-912	True	0.6	5.0	3.0	2.0
2831632	LightenRoSE	2023-08-06	1522	1522	1500	22	913	-912	True	0.75	4.0	3.0	1.0
68974	BushinStyle	2023-08-06	1522	1522	1500	22	913	-912	True	0.7142857142857143	7.0	5.0	2.0
3280098	PCTrax	2023-08-06	1522	1522	1500	22	913	-912	True	0.75	4.0	3.0	1.0
256594	Percival	2023-08-06	1522	1522	1500	22	913	-912	True	0.6	5.0	3.0	2.0
3311253	McLeod	2023-08-06	1522	1522	1500	22	913	-912	True	0.75	4.0	3.0	1.0
3496170	OceanMan	2023-08-06	1522	1522	1500	22	913	-912	True	0.6666666666666666	6.0	4.0	2.0
272744	CToss	2023-08-06	1521	1521	1500	21	944	-943	True	0.6	5.0	3.0	2.0
279249	TresPasito	2023-08-06	1521	1521	1500	21	944	-943	True	0.6	5.0	3.0	2.0
39189	Mario	2023-08-06	1521	1521	1500	21	944	-943	True	0.6	5.0	3.0	2.0
47574	El Cubano Loco	2023-08-06	1521	1521	1500	21	944	-943	True	0.6666666666666666	6.0	4.0	2.0
54320	HyruleHiro.BR	2023-08-06	1521	1521	1500	21	944	-943	True	0.6666666666666666	6.0	4.0	2.0
57105	Saliou	2023-08-06	1521	1521	1500	21	944	-943	True	0.6666666666666666	6.0	4.0	2.0
60981	Nice1	2023-08-06	1521	1521	1500	21	944	-943	True	0.6666666666666666	6.0	4.0	2.0
62931	Averiey_RiB	2023-08-06	1521	1521	1500	21	944	-943	True	0.6	5.0	3.0	2.0
67048	ranmasama	2023-08-06	1521	1521	1500	21	944	-943	True	0.6666666666666666	6.0	4.0	2.0
146316	Chi-Rithy	2023-08-06	1521	1521	1500	21	944	-943	True	0.6666666666666666	6.0	4.0	2.0
236457	SilverRupee	2023-08-06	1521	1521	1500	21	944	-943	True	0.6666666666666666	6.0	4.0	2.0
147113	MainPhase	2023-08-06	1521	1521	1500	21	944	-943	True	0.6666666666666666	6.0	4.0	2.0
148933	LLLightning	2023-08-06	1521	1521	1500	21	944	-943	True	0.6	5.0	3.0	2.0
155262	Mams92	2023-08-06	1521	1521	1500	21	944	-943	True	0.6666666666666666	6.0	4.0	2.0
175003	PerfectLegend	2023-08-06	1521	1521	1500	21	944	-943	True	0.6666666666666666	6.0	4.0	2.0
176349	Maki	2023-08-06	1521	1521	1500	21	944	-943	True	0.6666666666666666	6.0	4.0	2.0
176633	Nauk	2023-08-06	1521	1521	1500	21	944	-943	True	0.6666666666666666	6.0	4.0	2.0
184815	Kyoku236HS	2023-08-06	1521	1521	1500	21	944	-943	True	0.7142857142857143	7.0	5.0	2.0
211121	Dragon Ninja	2023-08-06	1521	1521	1500	21	944	-943	True	0.6666666666666666	6.0	4.0	2.0
211473	Shin Paulo	2023-08-06	1521	1521	1500	21	944	-943	True	0.6666666666666666	6.0	4.0	2.0
212494	DoctorDarling	2023-08-06	1521	1521	1500	21	944	-943	True	0.6	5.0	3.0	2.0
220701	LtrainLocomotive	2023-08-06	1521	1521	1500	21	944	-943	True	0.6	5.0	3.0	2.0
221481	SuddenBlackout	2023-08-06	1521	1521	1500	21	944	-943	True	0.6	5.0	3.0	2.0
148635	CleggMadness	2023-08-06	1521	1521	1500	21	944	-943	True	0.6666666666666666	6.0	4.0	2.0
1120629	InconsiderateRaccoon	2023-08-06	1521	1521	1500	21	944	-943	True	0.6	5.0	3.0	2.0
27264	Boba Tapioca	2023-08-06	1521	1521	1500	21	944	-943	True	0.6666666666666666	6.0	4.0	2.0
4164	Quail	2023-08-06	1521	1521	1500	21	944	-943	True	0.6666666666666666	6.0	4.0	2.0
264332	Crackfiend	2023-08-06	1521	1521	1500	21	944	-943	True	0.6666666666666666	6.0	4.0	2.0
600562	LegendaryyPred	2023-08-06	1521	1521	1500	21	944	-943	True	0.6666666666666666	6.0	4.0	2.0
294270	Royale	2023-08-06	1521	1521	1500	21	944	-943	True	0.6666666666666666	6.0	4.0	2.0
325114	MoonBoots	2023-08-06	1521	1521	1500	21	944	-943	True	0.6666666666666666	6.0	4.0	2.0
340427	Sim	2023-08-06	1521	1521	1500	21	944	-943	True	0.6666666666666666	6.0	4.0	2.0
372499	Aroo	2023-08-06	1521	1521	1500	21	944	-943	True	0.6666666666666666	6.0	4.0	2.0
374914	Tencoth	2023-08-06	1521	1521	1500	21	944	-943	True	0.75	4.0	3.0	1.0
394154	VforCharlie	2023-08-06	1521	1521	1500	21	944	-943	True	0.6666666666666666	6.0	4.0	2.0
401123	Nurzbenny	2023-08-06	1521	1521	1500	21	944	-943	True	0.6666666666666666	6.0	4.0	2.0
258687	Chaoser	2023-08-06	1521	1521	1500	21	944	-943	True	0.6666666666666666	6.0	4.0	2.0
420842	Chino Funkey	2023-08-06	1521	1521	1500	21	944	-943	True	0.6	5.0	3.0	2.0
566104	Crocs N' Socks	2023-08-06	1521	1521	1500	21	944	-943	True	0.6	5.0	3.0	2.0
611167	rubes	2023-08-06	1521	1521	1500	21	944	-943	True	0.6666666666666666	6.0	4.0	2.0
225344	Hoku	2023-08-06	1521	1521	1500	21	944	-943	True	0.6666666666666666	6.0	4.0	2.0
735128	DoctaDigital	2023-08-06	1521	1521	1500	21	944	-943	True	0.6666666666666666	6.0	4.0	2.0
740164	Phoxx	2023-08-06	1521	1521	1500	21	944	-943	True	0.6666666666666666	6.0	4.0	2.0
766183	Broach	2023-08-06	1521	1521	1500	21	944	-943	True	0.75	4.0	3.0	1.0
804015	Fightprovoker	2023-08-06	1521	1521	1500	21	944	-943	True	0.6	5.0	3.0	2.0
848322	David Lopez-Garcia	2023-08-06	1521	1521	1500	21	944	-943	True	0.6666666666666666	6.0	4.0	2.0
917927	Rtribute	2023-08-06	1521	1521	1500	21	944	-943	True	0.6	5.0	3.0	2.0
940771	RexKing	2023-08-06	1521	1521	1500	21	944	-943	True	0.75	4.0	3.0	1.0
1039293	Buscar Luz	2023-08-06	1521	1521	1500	21	944	-943	True	0.6666666666666666	6.0	4.0	2.0
496216	Juno	2023-08-06	1521	1521	1500	21	944	-943	True	0.6666666666666666	6.0	4.0	2.0
240845	Jigz510	2023-08-06	1521	1521	1500	21	944	-943	True	0.6666666666666666	6.0	4.0	2.0
409445	Flapjack	2023-08-06	1521	1521	1500	21	944	-943	True	0.6666666666666666	6.0	4.0	2.0
1685453	MaitrePoulet	2023-08-06	1521	1521	1500	21	944	-943	True	0.6666666666666666	6.0	4.0	2.0
1256130	Poppacap48	2023-08-06	1521	1521	1500	21	944	-943	True	0.6666666666666666	6.0	4.0	2.0
2569233	Tamashiro	2023-08-06	1521	1521	1500	21	944	-943	True	0.6666666666666666	6.0	4.0	2.0
2345533	Beebo	2023-08-06	1521	1521	1500	21	944	-943	True	0.6666666666666666	6.0	4.0	2.0
2348085	Jaysin_Born	2023-08-06	1521	1521	1500	21	944	-943	True	0.6666666666666666	6.0	4.0	2.0
2477715	CommieDuck	2023-08-06	1521	1521	1500	21	944	-943	True	0.6666666666666666	6.0	4.0	2.0
2485188	FlyDragon	2023-08-06	1521	1521	1500	21	944	-943	True	0.6666666666666666	6.0	4.0	2.0
3421050	FGMarathon	2023-08-06	1521	1521	1500	21	944	-943	True	0.6666666666666666	6.0	4.0	2.0
2487222	Pretender	2023-08-06	1521	1521	1500	21	944	-943	True	0.6666666666666666	6.0	4.0	2.0
2694493	Fel	2023-08-06	1521	1521	1500	21	944	-943	True	0.6666666666666666	6.0	4.0	2.0
3357183	Solid	2023-08-06	1521	1521	1500	21	944	-943	True	0.75	4.0	3.0	1.0
2921343	Asobu	2023-08-06	1521	1521	1500	21	944	-943	True	0.6	5.0	3.0	2.0
3052787	Tymn	2023-08-06	1521	1521	1500	21	944	-943	True	0.6666666666666666	6.0	4.0	2.0
3220135	Mr3dimensional	2023-08-06	1521	1521	1500	21	944	-943	True	0.6666666666666666	6.0	4.0	2.0
3242035	FfoxXTtrotT	2023-08-06	1521	1521	1500	21	944	-943	True	0.6666666666666666	6.0	4.0	2.0
3253329	CJ Nosa	2023-08-06	1521	1521	1500	21	944	-943	True	0.6666666666666666	6.0	4.0	2.0
3284289	nicktwist	2023-08-06	1521	1521	1500	21	944	-943	True	0.75	4.0	3.0	1.0
2254360	KillJoy	2023-08-06	1521	1521	1500	21	944	-943	True	0.6666666666666666	6.0	4.0	2.0
2213791	TricksterPriest	2023-08-06	1521	1521	1500	21	944	-943	True	0.6666666666666666	6.0	4.0	2.0
1662098	Rahuligan	2023-08-06	1521	1521	1500	21	944	-943	True	0.6666666666666666	6.0	4.0	2.0
1513771	Mr.LeeGaming12	2023-08-06	1521	1521	1500	21	944	-943	True	0.75	4.0	3.0	1.0
1504506	Tboisteak	2023-08-06	1521	1521	1500	21	944	-943	True	0.6	5.0	3.0	2.0
1395451	gochujon	2023-08-06	1521	1521	1500	21	944	-943	True	0.6666666666666666	6.0	4.0	2.0
2516547	TLKashima	2023-08-06	1521	1521	1500	21	944	-943	True	0.6666666666666666	6.0	4.0	2.0
3440092	Mesablanka	2023-08-06	1521	1521	1500	21	944	-943	True	0.6666666666666666	6.0	4.0	2.0
3446053	Scott Lee	2023-08-06	1521	1521	1500	21	944	-943	True	0.6666666666666666	6.0	4.0	2.0
1346720	FireFistJavo	2023-08-06	1521	1521	1500	21	944	-943	True	0.6	5.0	3.0	2.0
1277074	Link2k	2023-08-06	1521	1521	1500	21	944	-943	True	0.6666666666666666	6.0	4.0	2.0
3291299	TakuanSoho	2023-08-06	1521	1521	1500	21	944	-943	True	0.6666666666666666	6.0	4.0	2.0
14464	JettSett	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
13817	Hexfactor	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6	5.0	3.0	2.0
10357	incross	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6	5.0	3.0	2.0
996234	Bungry	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
1122420	Jacky	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
1164500	VoiceOfCain	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6	5.0	3.0	2.0
29119	QuitRage	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
3360184	shamus	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
30204	Big Sean	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
55830	GUNZaBLAZE	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
56914	John Rog	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
62097	LucasinoGamble	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
63895	Angrod	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
66937	DEMON	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6	5.0	3.0	2.0
67489	Tus_Nalgas	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6	5.0	3.0	2.0
70116	Weasel	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
71303	Chef Dchong	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
3358605	Chingus_Maximus	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
3385759	j3ster3	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
138010	Stachington	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
2398739	AzureHalcyon	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
1511073	TA-Styles | ThatMan	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
1570692	Duvernaut	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
1596695	Artemisk	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
1631891	Juices	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
1652084	FinalEleven	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
1659665	Yagel My Bagel	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
1863687	Michnasty	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
1934873	Bellnadetta	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
2377070	Forks & Frying Pans	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
2460455	Aroyo	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
3432715	MiracleB	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
2494658	MACHURI	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
2735694	Shmooger	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
2815399	compound	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
2829147	Alpacabean	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
2834198	Tio Scoob	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6	5.0	3.0	2.0
2868373	Idotitude	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
2978854	Gigazord	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
3290472	Lono	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
2230850	SushiHeaven	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6	5.0	3.0	2.0
1257224	Gorro	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
1186453	RiceBoy117	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
1173277	XDream	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
1166534	SomedaySoon	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
3434915	JAAKUL	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
3441282	DualShooter24	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
3443063	WeSaviors	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
3449433	soloist	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
3452265	HKsmash	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
3489445	Trix	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
3494138	tosamakoto	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
3504424	soupboy17	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
3514301	Lockon	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
3514960	Arciph	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6	5.0	3.0	2.0
3515174	meatbody	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
3515643	Peasant316	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
3516054	StreakGSX	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
3516617	McDo	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
3517575	Kazunori	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
3355809	Scirocco	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
3332566	musicislife0	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
3313805	Shehonbrother	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
3297257	Fat	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6	5.0	3.0	2.0
134409	Krugy	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
69046	JC	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
140052	Geobraun	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6	5.0	3.0	2.0
665471	Kagami386	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
221698	Shalashaska	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
221563	Shadoken	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
220435	NO RESPECT	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
216923	SwaggerJack	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
214049	NinjaNam	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
405353	Jinxd4Ev3r	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
406441	Gods	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6	5.0	3.0	2.0
408064	PRC	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
140132	Mike Webb	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6	5.0	3.0	2.0
984054	KO_Dojo_Crow	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
958710	Pompadour	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6	5.0	3.0	2.0
874162	Maverick	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
736189	ValosDaNightmare	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
725939	Hellomello	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
699164	BadDecisions	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
689430	Notorious	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
669356	Exceed	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
224299	Leviathan	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
224599	EMPR Menzo	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
224905	Toki	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
359528	Skuldier	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
254690	ranram	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
399208	purepure	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
394162	ChicagoRoyal	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
390316	BoomerPrime	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
376296	ENX	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
368649	IBodyYou	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
363251	Yammini	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
351608	Bowser	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6	5.0	3.0	2.0
225401	Vitrium	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
336999	UMEZONO	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
278215	Bowzachi	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
272718	Caligula	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
245333	La Revolution	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
208495	Shadow780	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
241848	SHIN MATT	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
228708	AZ Phoenix	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
665906	Tanazaki	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
412173	shorins	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
617445	Jac	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
995915	Indie	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
415110	Darwin	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
414985	OutWill	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
598661	Greanbyte	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
213397	Soto	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
183854	Stuff	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6	5.0	3.0	2.0
178887	Cheese	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6	5.0	3.0	2.0
3448	Clue	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
421758	sinrin	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
3753	Daniel J.	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
175272	Wolf	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6	5.0	3.0	2.0
158747	Kenshin	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6	5.0	3.0	2.0
158588	Somner	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6666666666666666	6.0	4.0	2.0
155949	Homie	2023-08-06	1520	1520	1500	20	1025	-1024	True	0.6	5.0	3.0	2.0
