Datetime(UTC)	Event	Bracket	Round	Player1	Player2	Player1Score	Player2Score	Player1Chars	Player2Chars	RateDiff
2025-05-09 13:18:26 UTC	EVO Japan 2025	Round1	Winners Round 1	4661991	4731745	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 13:18:24 UTC	EVO Japan 2025	Round1	Winners Round 1	3766247	3935407	2	0			15
2025-05-09 13:18:23 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	2577993	4657139	2	0			16
2025-05-09 13:18:23 UTC	EVO Japan 2025	Round1	Winners Semi-Final	4609902	502882	2	1			11
2025-05-09 13:18:22 UTC	EVO Japan 2025	Round1	Winners Round 1	3889469	4666967	2	0			16
2025-05-09 13:18:21 UTC	EVO Japan 2025	Round1	Losers Semi-Final	2990039	2248402	2	0			15
2025-05-09 13:18:21 UTC	EVO Japan 2025	Round1	Winners Round 1	4198824	4730015	W (DQ/FF)	L (DQ/FF)			11
2025-05-09 13:18:19 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	3585634	3941724	2	0			14
2025-05-09 13:18:18 UTC	EVO Japan 2025	Round1	Winners Round 1	3579024	3768199	2	0			15
2025-05-09 13:18:17 UTC	EVO Japan 2025	Round1	Losers Quarter-Final	2248402	2451047	2	0			16
2025-05-09 13:18:16 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	4180161	4452320	2	0			15
2025-05-09 13:18:15 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	1500670	1004489	W (DQ/FF)	L (DQ/FF)			9
2025-05-09 13:18:14 UTC	EVO Japan 2025	Round1	Losers Quarter-Final	2990039	569841	2	0			15
2025-05-09 13:18:14 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	3986027	3875208	2	0			12
2025-05-09 13:18:13 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	3778023	3293344	2	1			9
2025-05-09 13:18:12 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	4534472	4529076	2	0			15
2025-05-09 13:18:10 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	131806	4198497	2	0			9
2025-05-09 13:18:07 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	295103	4570609	2	1			8
2025-05-09 13:18:07 UTC	EVO Japan 2025	Round1	Winners Round 1	3293344	566687	2	0			15
2025-05-09 13:18:06 UTC	EVO Japan 2025	Round1	Losers Round 3	2248402	4456642	2	1			10
2025-05-09 13:18:04 UTC	EVO Japan 2025	Round1	Winners Round 1	4657139	4524624	2	0			15
2025-05-09 13:18:02 UTC	EVO Japan 2025	Round1	Winners Round 1	4333126	4658816	2	1			10
2025-05-09 13:18:02 UTC	EVO Japan 2025	Round1	Winners Semi-Final	4231056	4643713	2	0			16
2025-05-09 13:18:00 UTC	EVO Japan 2025	Round1	Winners Round 1	2577993	4731922	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 13:17:59 UTC	EVO Japan 2025	Round1	Losers Round 2	4456642	2395298	2	0			15
2025-05-09 13:17:56 UTC	EVO Japan 2025	Round1	Winners Round 1	4668760	4731944	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 13:17:55 UTC	EVO Japan 2025	Round1	Winners Round 1	3941724	4611036	2	0			15
2025-05-09 13:17:52 UTC	EVO Japan 2025	Round1	Winners Round 1	4180161	3379278	2	0			14
2025-05-09 13:17:49 UTC	EVO Japan 2025	Round1	Losers Semi-Final	4647277	1459639	2	0			16
2025-05-09 13:17:48 UTC	EVO Japan 2025	Round1	Winners Round 1	4452320	4731718	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 13:17:48 UTC	EVO Japan 2025	Round1	Winners Round 1	3875208	4731254	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 13:17:47 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	502882	3836612	2	0			15
2025-05-09 13:17:45 UTC	EVO Japan 2025	Round1	Losers Semi-Final	3520037	3260449	2	0			14
2025-05-09 13:17:45 UTC	EVO Japan 2025	Round1	Winners Round 1	3778023	4668189	2	1			8
2025-05-09 13:17:43 UTC	EVO Japan 2025	Round1	Winners Round 1	4529076	1981512	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 13:17:43 UTC	EVO Japan 2025	Round1	Winners Round 1	3986027	4729562	W (DQ/FF)	L (DQ/FF)			8
2025-05-09 13:17:43 UTC	EVO Japan 2025	Round1	Losers Quarter-Final	4647277	4534057	2	1			10
2025-05-09 13:17:38 UTC	EVO Japan 2025	Round1	Winners Round 1	4534472	4731271	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 13:17:36 UTC	EVO Japan 2025	Round1	Winners Round 1	4198497	4563019	2	1			9
2025-05-09 13:17:36 UTC	EVO Japan 2025	Round1	Winners Round 1	1500670	3768176	2	1			10
2025-05-09 13:17:35 UTC	EVO Japan 2025	Round1	Losers Round 3	2990039	4669171	2	0			14
2025-05-09 13:17:33 UTC	EVO Japan 2025	Round1	Winners Round 1	4570609	1574335	W (DQ/FF)	L (DQ/FF)			8
2025-05-09 13:17:33 UTC	EVO Japan 2025	Round1	Losers Quarter-Final	1459639	3293181	2	0			16
2025-05-09 13:17:32 UTC	EVO Japan 2025	Round1	Losers Quarter-Final	3260449	4545256	2	0			16
2025-05-09 13:17:30 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	4609902	4668118	2	1			10
2025-05-09 13:17:26 UTC	EVO Japan 2025	Round1	Losers Round 2	2248402	4529731	2	1			10
2025-05-09 13:17:26 UTC	EVO Japan 2025	Round1	Losers Round 3	4534057	4196086	2	1			10
2025-05-09 13:17:20 UTC	EVO Japan 2025	Round1	Losers Round 2	2990039	3957856	2	0			13
2025-05-09 13:17:19 UTC	EVO Japan 2025	Round1	Losers Round 3	1459639	3073440	2	0			15
2025-05-09 13:17:15 UTC	EVO Japan 2025	Round1	Winners Round 1	3290157	4595920	2	0			14
2025-05-09 13:17:14 UTC	EVO Japan 2025	Round1	Losers Round 2	4669171	4610943	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 13:17:09 UTC	EVO Japan 2025	Round1	Losers Round 1	3957856	4639892	2	0			16
2025-05-09 13:17:08 UTC	EVO Japan 2025	Round1	Losers Round 2	4196086	2331885	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 13:17:08 UTC	EVO Japan 2025	Round1	Losers Semi-Final	4392704	4397156	2	0			15
2025-05-09 13:17:06 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	4643713	4661627	2	0			16
2025-05-09 13:17:05 UTC	EVO Japan 2025	Round1	Losers Quarter-Final	4397156	3923353	2	0			16
2025-05-09 13:17:00 UTC	EVO Japan 2025	Round1	Losers Round 1	2395298	4731694	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 13:17:00 UTC	EVO Japan 2025	Round1	Losers Round 2	4534057	4665963	2	1			10
2025-05-09 13:16:59 UTC	EVO Japan 2025	Round1	Losers Quarter-Final	4392704	3296567	2	0			15
2025-05-09 13:16:59 UTC	EVO Japan 2025	Round1	Losers Semi-Final	3954773	3780344	2	0			15
2025-05-09 13:16:55 UTC	EVO Japan 2025	Round1	Losers Round 3	4392704	2964446	2	1			9
2025-05-09 13:16:52 UTC	EVO Japan 2025	Round1	Losers Round 3	3923353	4475259	2	0			16
2025-05-09 13:16:52 UTC	EVO Japan 2025	Round1	Losers Quarter-Final	3780344	4395975	2	0			16
2025-05-09 13:16:50 UTC	EVO Japan 2025	Round1	Winners Final	3563460	315188	2	0			12
2025-05-09 13:16:49 UTC	EVO Japan 2025	Round1	Losers Round 2	3923353	4665262	2	0			15
2025-05-09 13:16:48 UTC	EVO Japan 2025	Round1	Losers Quarter-Final	3954773	1967516	2	0			14
2025-05-09 13:16:46 UTC	EVO Japan 2025	Round1	Winners Semi-Final	3563460	2451047	2	0			12
2025-05-09 13:16:45 UTC	EVO Japan 2025	Round1	Losers Round 2	4392704	4653076	2	1			9
2025-05-09 13:16:45 UTC	EVO Japan 2025	Round1	Losers Round 2	3073440	635651	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 13:16:44 UTC	EVO Japan 2025	Round1	Losers Round 3	3780344	4675776	2	0			15
2025-05-09 13:16:41 UTC	EVO Japan 2025	Round1	Winners Semi-Final	315188	569841	2	0			15
2025-05-09 13:16:40 UTC	EVO Japan 2025	Round1	Losers Quarter-Final	3520037	3178497	2	0			14
2025-05-09 13:16:40 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	4231056	3971367	2	0			14
2025-05-09 13:16:40 UTC	EVO Japan 2025	Round1	Losers Round 2	1459639	3944927	W	L			10
2025-05-09 13:16:39 UTC	EVO Japan 2025	Round1	Losers Round 3	1967516	1542618	2	0			16
2025-05-09 13:16:37 UTC	EVO Japan 2025	Round1	Losers Semi-Final	568908	675007	2	0			15
2025-05-09 13:16:36 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	2451047	4669171	2	0			16
2025-05-09 13:16:36 UTC	EVO Japan 2025	Round1	Losers Round 1	2331885	4731751	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 13:16:35 UTC	EVO Japan 2025	Round1	Losers Round 2	3780344	4534497	2	0			14
2025-05-09 13:16:34 UTC	EVO Japan 2025	Round1	Losers Round 2	4475259	3562471	2	1			10
2025-05-09 13:16:34 UTC	EVO Japan 2025	Round1	Losers Round 3	4545256	4421072	2	0			16
2025-05-09 13:16:32 UTC	EVO Japan 2025	Round1	Winners Round 1	3836612	2468659	2	0			15
2025-05-09 13:16:30 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	3563460	2990039	2	1			9
2025-05-09 13:16:30 UTC	EVO Japan 2025	Round1	Losers Round 2	4675776	4654474	2	0			16
2025-05-09 13:16:30 UTC	EVO Japan 2025	Round1	Losers Round 1	3073440	4729591	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 13:16:29 UTC	EVO Japan 2025	Round1	Losers Round 2	2964446	4729535	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 13:16:28 UTC	EVO Japan 2025	Round1	Losers Quarter-Final	675007	4668141	2	0			16
2025-05-09 13:16:27 UTC	EVO Japan 2025	Round1	Losers Round 1	3562471	4729634	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 13:16:26 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	569841	4529731	2	0			16
2025-05-09 13:16:25 UTC	EVO Japan 2025	Round1	Losers Round 2	1967516	4525372	2	0			15
2025-05-09 13:16:24 UTC	EVO Japan 2025	Round1	Losers Quarter-Final	568908	2684991	2	1			10
2025-05-09 13:16:24 UTC	EVO Japan 2025	Round1	Losers Round 1	4729535	4731178	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 13:16:24 UTC	EVO Japan 2025	Round1	Winners Final	894065	1497171	2	0			15
2025-05-09 13:16:21 UTC	EVO Japan 2025	Round1	Winners Final	138015	4613652	2	0			10
2025-05-09 13:16:21 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	315188	4456642	2	0			15
2025-05-09 13:16:20 UTC	EVO Japan 2025	Round1	Winners Semi-Final	1497171	4647277	2	0			17
2025-05-09 13:16:20 UTC	EVO Japan 2025	Round1	Losers Round 2	1542618	3463619	2	1			10
2025-05-09 13:16:18 UTC	EVO Japan 2025	Round1	Losers Round 3	675007	4667043	2	1			10
2025-05-09 13:16:18 UTC	EVO Japan 2025	Round1	Winners Semi-Final	4613652	4397156	2	0			15
2025-05-09 13:16:18 UTC	EVO Japan 2025	Round1	Winners Round 1	502882	4731743	W (DQ/FF)	L (DQ/FF)			9
2025-05-09 13:16:16 UTC	EVO Japan 2025	Round1	Winners Semi-Final	138015	3296567	2	0			8
2025-05-09 13:16:15 UTC	EVO Japan 2025	Round1	Winners Round 1	2451047	2395298	2	0			15
2025-05-09 13:16:14 UTC	EVO Japan 2025	Round1	Losers Round 3	2684991	4669711	2	0			15
2025-05-09 13:16:14 UTC	EVO Japan 2025	Round1	Losers Round 1	3780344	4731285	W (DQ/FF)	L (DQ/FF)			9
2025-05-09 13:16:14 UTC	EVO Japan 2025	Round1	Winners Semi-Final	894065	3293181	2	1			10
2025-05-09 13:16:10 UTC	EVO Japan 2025	Round1	Winners Round 1	2990039	2248402	2	1			9
2025-05-09 13:16:10 UTC	EVO Japan 2025	Round1	Losers Round 1	4525372	3137890	2	0			16
2025-05-09 13:16:09 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	4613652	4392704	2	0			16
2025-05-09 13:16:06 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	4397156	2964446	2	0			16
2025-05-09 13:16:03 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	3296567	4665262	2	0			15
2025-05-09 13:16:02 UTC	EVO Japan 2025	Round1	Winners Final	981224	3939211	2	1			12
2025-05-09 13:16:01 UTC	EVO Japan 2025	Round1	Losers Round 2	4667043	2102699	2	0			15
2025-05-09 13:16:00 UTC	EVO Japan 2025	Round1	Winners Round 1	4609902	3755324	2	0			14
2025-05-09 13:15:58 UTC	EVO Japan 2025	Round1	Winners Round 1	569841	3957856	2	0			16
2025-05-09 13:15:58 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	138015	4475259	2	0			8
2025-05-09 13:15:57 UTC	EVO Japan 2025	Round1	Losers Round 2	2684991	560774	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 13:15:55 UTC	EVO Japan 2025	Round1	Losers Semi-Final	3575592	4502893	2	0			15
2025-05-09 13:15:55 UTC	EVO Japan 2025	Round1	Winners Semi-Final	3939211	4395975	2	0			12
2025-05-09 13:15:54 UTC	EVO Japan 2025	Round1	Winners Round 1	4397156	3923353	2	0			16
2025-05-09 13:15:52 UTC	EVO Japan 2025	Round1	Losers Round 2	675007	514737	2	0			15
2025-05-09 13:15:50 UTC	EVO Japan 2025	Round1	Winners Round 1	4392704	3562471	2	0			14
2025-05-09 13:15:50 UTC	EVO Japan 2025	Round1	Winners Round 1	4661627	1585687	2	0			15
2025-05-09 13:15:50 UTC	EVO Japan 2025	Round1	Winners Semi-Final	981224	3954773	2	1			10
2025-05-09 13:15:48 UTC	EVO Japan 2025	Round1	Winners Round 1	4529731	4639892	2	0			15
2025-05-09 13:15:47 UTC	EVO Japan 2025	Round1	Winners Round 1	4613652	4729634	W (DQ/FF)	L (DQ/FF)			9
2025-05-09 13:15:46 UTC	EVO Japan 2025	Round1	Losers Round 2	4669711	4534459	2	1			10
2025-05-09 13:15:45 UTC	EVO Japan 2025	Round1	Winners Round 1	3296567	4729535	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 13:15:45 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	3939211	1542618	2	0			12
2025-05-09 13:15:43 UTC	EVO Japan 2025	Round1	Winners Round 1	4665262	4731178	W (DQ/FF)	L (DQ/FF)			11
2025-05-09 13:15:42 UTC	EVO Japan 2025	Round1	Winners Round 1	4456642	4610943	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 13:15:41 UTC	EVO Japan 2025	Round1	Losers Round 1	2102699	4731968	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 13:15:39 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	4395975	1967516	2	1			11
2025-05-09 13:15:38 UTC	EVO Japan 2025	Round1	Winners Round 1	4475259	4653076	2	0			15
2025-05-09 13:15:38 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	1497171	3944927	W	L			10
2025-05-09 13:15:36 UTC	EVO Japan 2025	Round1	Winners Round 1	4669171	4731694	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 13:15:32 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	4647277	635651	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 13:15:31 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	3954773	4654474	2	0			14
2025-05-09 13:15:30 UTC	EVO Japan 2025	Round1	Losers Round 1	2684991	1585816	2	0			14
2025-05-09 13:15:26 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	981224	4534497	2	0			14
2025-05-09 13:15:24 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	3293181	4534057	2	1			11
2025-05-09 13:15:23 UTC	EVO Japan 2025	Round1	Losers Round 3	3178497	3922086	2	0			16
2025-05-09 13:15:22 UTC	EVO Japan 2025	Round1	Winners Final	3708129	4636570	2	0			15
2025-05-09 13:15:22 UTC	EVO Japan 2025	Round1	Losers Quarter-Final	3575592	4668608	2	0			15
2025-05-09 13:15:21 UTC	EVO Japan 2025	Round1	Winners Round 1	3939211	3780344	2	0			13
2025-05-09 13:15:19 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	894065	4196086	2	1			10
2025-05-09 13:15:18 UTC	EVO Japan 2025	Round1	Winners Semi-Final	4636570	4668141	2	0			15
2025-05-09 13:15:18 UTC	EVO Japan 2025	Round1	Losers Round 2	4421072	4562937	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 13:15:17 UTC	EVO Japan 2025	Round1	Winners Round 1	4643713	4546122	2	0			14
2025-05-09 13:15:16 UTC	EVO Japan 2025	Round1	Winners Round 1	1542618	4731285	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 13:15:15 UTC	EVO Japan 2025	Round1	Winners Semi-Final	3708129	568908	2	0			15
2025-05-09 13:15:12 UTC	EVO Japan 2025	Round1	Winners Round 1	1497171	2331885	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 13:15:12 UTC	EVO Japan 2025	Round1	Winners Round 1	1967516	4675776	2	0			15
2025-05-09 13:15:12 UTC	EVO Japan 2025	Round1	Losers Semi-Final	4667063	3798932	2	1			10
2025-05-09 13:15:12 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	4636570	4669711	2	1			10
2025-05-09 13:15:11 UTC	EVO Japan 2025	Round1	Losers Quarter-Final	4502893	3857350	2	1			10
2025-05-09 13:15:08 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	4668141	560774	W (DQ/FF)	L (DQ/FF)			11
2025-05-09 13:15:07 UTC	EVO Japan 2025	Round1	Losers Round 2	4545256	3768259	2	1			10
2025-05-09 13:15:07 UTC	EVO Japan 2025	Round1	Winners Round 1	3954773	4525372	2	0			14
2025-05-09 13:15:06 UTC	EVO Japan 2025	Round1	Losers Quarter-Final	3798932	4654790	2	0			15
2025-05-09 13:15:06 UTC	EVO Japan 2025	Round1	Winners Round 1	3944927	4731751	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 13:15:03 UTC	EVO Japan 2025	Round1	Losers Semi-Final	3294460	4663835	2	0			15
2025-05-09 13:15:02 UTC	EVO Japan 2025	Round1	Winners Round 1	4654474	3137890	2	1			10
2025-05-09 13:15:02 UTC	EVO Japan 2025	Round1	Winners Round 1	4647277	4665963	2	1			10
2025-05-09 13:15:01 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	3708129	675007	2	1			10
2025-05-09 13:15:00 UTC	EVO Japan 2025	Round1	Winners Round 1	4231056	3195988	2	1			9
2025-05-09 13:14:59 UTC	EVO Japan 2025	Round1	Losers Round 2	3178497	4523444	2	0			15
2025-05-09 13:14:59 UTC	EVO Japan 2025	Round1	Losers Quarter-Final	4663835	4451800	2	0			16
2025-05-09 13:14:58 UTC	EVO Japan 2025	Round1	Losers Quarter-Final	4667063	3937430	2	0			15
2025-05-09 13:14:56 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	568908	4667043	2	1			10
2025-05-09 13:14:56 UTC	EVO Japan 2025	Round1	Winners Round 1	3293181	3073440	2	0			16
2025-05-09 13:14:55 UTC	EVO Japan 2025	Round1	Losers Round 3	4663835	3779505	2	1			10
2025-05-09 13:14:55 UTC	EVO Japan 2025	Round1	Losers Round 3	3937430	3955792	2	1			10
2025-05-09 13:14:54 UTC	EVO Japan 2025	Round1	Losers Round 2	3922086	4668137	2	0			16
2025-05-09 13:14:54 UTC	EVO Japan 2025	Round1	Winners Round 1	4534497	3463619	2	0			14
2025-05-09 13:14:53 UTC	EVO Japan 2025	Round1	Losers Round 3	4668608	4497866	2	0			16
2025-05-09 13:14:52 UTC	EVO Japan 2025	Round1	Winners Round 1	4534057	4729591	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 13:14:51 UTC	EVO Japan 2025	Round1	Winners Round 1	4669711	2102699	2	0			15
2025-05-09 13:14:51 UTC	EVO Japan 2025	Round1	Losers Round 2	4663835	554021	2	0			15
2025-05-09 13:14:51 UTC	EVO Japan 2025	Round1	Losers Round 3	3798932	3939151	2	1			10
2025-05-09 13:14:48 UTC	EVO Japan 2025	Round1	Winners Round 1	4636570	4731968	W (DQ/FF)	L (DQ/FF)			9
2025-05-09 13:14:47 UTC	EVO Japan 2025	Round1	Losers Round 2	3939151	4665333	2	1			10
2025-05-09 13:14:46 UTC	EVO Japan 2025	Round1	Losers Round 1	4562937	4729565	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 13:14:46 UTC	EVO Japan 2025	Round1	Winners Round 1	4196086	1459639	2	0			17
2025-05-09 13:14:45 UTC	EVO Japan 2025	Round1	Losers Round 2	3779505	4536203	2	0			15
2025-05-09 13:14:44 UTC	EVO Japan 2025	Round1	Winners Round 1	4668141	514737	2	0			15
2025-05-09 13:14:42 UTC	EVO Japan 2025	Round1	Losers Round 1	4523444	4649365	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 13:14:40 UTC	EVO Japan 2025	Round1	Losers Quarter-Final	3294460	566224	2	0			14
2025-05-09 13:14:39 UTC	EVO Japan 2025	Round1	Winners Round 1	675007	1585816	2	0			14
2025-05-09 13:14:39 UTC	EVO Japan 2025	Round1	Losers Round 2	3798932	3937521	2	1			10
2025-05-09 13:14:36 UTC	EVO Japan 2025	Round1	Losers Round 3	3294460	4503143	2	1			9
2025-05-09 13:14:34 UTC	EVO Japan 2025	Round1	Winners Round 1	3708129	2684991	2	0			14
2025-05-09 13:14:33 UTC	EVO Japan 2025	Round1	Losers Round 2	3937430	4532251	W	L			10
2025-05-09 13:14:32 UTC	EVO Japan 2025	Round1	Winners Final	2753823	3680483	2	0			15
2025-05-09 13:14:31 UTC	EVO Japan 2025	Round1	Losers Round 2	3294460	4557813	2	0			13
2025-05-09 13:14:29 UTC	EVO Japan 2025	Round1	Losers Round 2	3955792	63220	W (DQ/FF)	L (DQ/FF)			11
2025-05-09 13:14:29 UTC	EVO Japan 2025	Round1	Winners Round 1	4667043	4534459	2	1			10
2025-05-09 13:14:25 UTC	EVO Japan 2025	Round1	Losers Round 2	4503143	4731126	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 13:14:25 UTC	EVO Japan 2025	Round1	Losers Round 1	3955792	4731797	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 13:14:25 UTC	EVO Japan 2025	Round1	Losers Round 3	3857350	4641405	2	0			15
2025-05-09 13:14:21 UTC	EVO Japan 2025	Round1	Losers Round 1	554021	4731810	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 13:14:20 UTC	EVO Japan 2025	Round1	Losers Round 1	3798932	4731201	W (DQ/FF)	L (DQ/FF)			9
2025-05-09 13:14:20 UTC	EVO Japan 2025	Round1	Winners Semi-Final	2753823	3260449	2	0			15
2025-05-09 13:14:19 UTC	EVO Japan 2025	Round1	Losers Semi-Final	4667051	1120246	2	0			15
2025-05-09 13:14:17 UTC	EVO Japan 2025	Round1	Losers Round 1	4731126	4731259	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 13:14:17 UTC	EVO Japan 2025	Round1	Winners Final	4453307	4667119	2	0			15
2025-05-09 13:14:13 UTC	EVO Japan 2025	Round1	Winners Final	3594604	2102642	2	0			14
2025-05-09 13:14:12 UTC	EVO Japan 2025	Round1	Losers Quarter-Final	1120246	498219	2	0			16
2025-05-09 13:14:09 UTC	EVO Japan 2025	Round1	Winners Semi-Final	4667119	4654790	2	1			10
2025-05-09 13:14:09 UTC	EVO Japan 2025	Round1	Winners Semi-Final	3680483	3520037	2	1			12
2025-05-09 13:14:09 UTC	EVO Japan 2025	Round1	Winners Semi-Final	3594604	4451800	2	0			13
2025-05-09 13:14:06 UTC	EVO Japan 2025	Round1	Winners Semi-Final	2102642	566224	2	0			15
2025-05-09 13:14:04 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	3260449	3922086	2	0			16
2025-05-09 13:14:04 UTC	EVO Japan 2025	Round1	Losers Quarter-Final	4667051	1186844	2	0			14
2025-05-09 13:14:04 UTC	EVO Japan 2025	Round1	Winners Semi-Final	4453307	4667063	2	0			15
2025-05-09 13:14:02 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	3594604	4557813	2	0			13
2025-05-09 13:13:59 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	2753823	3178497	2	0			15
2025-05-09 13:13:58 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	4453307	4665333	2	1			9
2025-05-09 13:13:57 UTC	EVO Japan 2025	Round1	Losers Round 3	1120246	4411372	2	0			15
2025-05-09 13:13:57 UTC	EVO Japan 2025	Round1	Losers Round 2	4641405	4526249	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 13:13:56 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	4451800	4503143	2	0			16
2025-05-09 13:13:54 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	3680483	4545256	2	1			11
2025-05-09 13:13:53 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	4667063	3937521	2	1			10
2025-05-09 13:13:52 UTC	EVO Japan 2025	Round1	Losers Round 3	1186844	4639896	2	0			16
2025-05-09 13:13:52 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	566224	4536203	2	1			10
2025-05-09 13:13:50 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	4667119	3937430	2	0			16
2025-05-09 13:13:48 UTC	EVO Japan 2025	Round1	Losers Semi-Final	1574725	553766	2	0			16
2025-05-09 13:13:47 UTC	EVO Japan 2025	Round1	Losers Round 2	4411372	3719510	2	0			16
2025-05-09 13:13:47 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	2102642	4663835	2	0			17
2025-05-09 13:13:46 UTC	EVO Japan 2025	Round1	Winners Round 1	4667119	3798932	2	0			17
2025-05-09 13:13:44 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	3520037	4421072	2	0			13
2025-05-09 13:13:43 UTC	EVO Japan 2025	Round1	Winners Round 1	3594604	554021	2	0			13
2025-05-09 13:13:43 UTC	EVO Japan 2025	Round1	Winners Round 1	4667063	4532251	W	L			9
2025-05-09 13:13:43 UTC	EVO Japan 2025	Round1	Losers Quarter-Final	553766	4532242	2	1			10
2025-05-09 13:13:40 UTC	EVO Japan 2025	Round1	Losers Round 2	1120246	4645146	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 13:13:40 UTC	EVO Japan 2025	Round1	Winners Round 1	4453307	3955792	2	0			14
2025-05-09 13:13:38 UTC	EVO Japan 2025	Round1	Winners Round 1	4451800	3779505	2	1			11
2025-05-09 13:13:38 UTC	EVO Japan 2025	Round1	Winners Round 1	3260449	4562937	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 13:13:38 UTC	EVO Japan 2025	Round1	Losers Quarter-Final	1574725	3660184	2	1			10
2025-05-09 13:13:34 UTC	EVO Japan 2025	Round1	Winners Round 1	4665333	4731797	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 13:13:33 UTC	EVO Japan 2025	Round1	Losers Round 2	1186844	4564446	2	0			15
2025-05-09 13:13:33 UTC	EVO Japan 2025	Round1	Losers Round 3	4532242	4455204	2	1			10
2025-05-09 13:13:32 UTC	EVO Japan 2025	Round1	Winners Round 1	3937430	4731201	W (DQ/FF)	L (DQ/FF)			10
2025-05-09 13:13:31 UTC	EVO Japan 2025	Round1	Winners Round 1	566224	4731259	W (DQ/FF)	L (DQ/FF)			10
